outcome_id,event_id,league_slug,home_team_id,away_team_id,home_team_name,away_team_name,match_date,home_score,away_score,status,actual_outcome,home_xg,away_xg,fetched_at,recorded_at
47166,fdd_esp.1_2025-09-20_Girona_Levante,esp.1,,,Girona,Levante,2025-09-20,0,4,FT,A,,,2026-07-27 03:45:42,
47167,fdd_esp.1_2025-09-20_Real_Madri_Espanyol,esp.1,,,Real Madrid,Espanyol,2025-09-20,2,0,FT,H,,,2026-07-27 03:45:42,
47168,fdd_esp.1_2025-09-23_Espanyol_Valencia,esp.1,,,Espanyol,Valencia,2025-09-23,2,2,FT,D,,,2026-07-27 03:45:42,
47169,fdd_esp.1_2025-09-23_Levante_Real_Madri,esp.1,,,Levante,Real Madrid,2025-09-23,1,4,FT,A,,,2026-07-27 03:45:42,
47170,fdd_esp.1_2025-09-24_Real_Socie_Mallorca,esp.1,,,Real Sociedad,Mallorca,2025-09-24,1,0,FT,H,,,2026-07-27 03:45:42,
47171,fdd_esp.1_2025-09-25_Osasuna_Elche,esp.1,,,Osasuna,Elche,2025-09-25,1,1,FT,D,,,2026-07-27 03:45:42,
47172,fdd_esp.1_2025-09-26_Girona_Espanyol,esp.1,,,Girona,Espanyol,2025-09-26,0,0,FT,D,,,2026-07-27 03:45:42,
47173,fdd_esp.1_2025-09-27_Getafe_Levante,esp.1,,,Getafe,Levante,2025-09-27,1,1,FT,D,,,2026-07-27 03:45:42,
47174,fdd_esp.1_2025-09-28_Rayo_Valle_Sevilla,esp.1,,,Rayo Vallecano,Sevilla,2025-09-28,0,1,FT,A,,,2026-07-27 03:45:42,
47175,fdd_esp.1_2025-09-28_Barcelona_Real_Socie,esp.1,,,Barcelona,Real Sociedad,2025-09-28,2,1,FT,H,,,2026-07-27 03:45:42,
47176,fdd_esp.1_2025-09-28_Real_Betis_Osasuna,esp.1,,,Real Betis,Osasuna,2025-09-28,2,0,FT,H,,,2026-07-27 03:45:42,
47177,fdd_esp.1_2025-10-04_Athletic_C_Mallorca,esp.1,,,Athletic Club,Mallorca,2025-10-04,2,1,FT,H,,,2026-07-27 03:45:42,
47178,fdd_esp.1_2025-10-05_Espanyol_Real_Betis,esp.1,,,Espanyol,Real Betis,2025-10-05,1,2,FT,A,,,2026-07-27 03:45:42,
47179,fdd_esp.1_2025-10-05_Real_Socie_Rayo_Valle,esp.1,,,Real Sociedad,Rayo Vallecano,2025-10-05,0,1,FT,A,,,2026-07-27 03:45:42,
47180,fdd_esp.1_2025-10-18_Sevilla_Mallorca,esp.1,,,Sevilla,Mallorca,2025-10-18,1,3,FT,A,,,2026-07-27 03:45:42,
47181,fdd_esp.1_2025-10-18_Villarreal_Real_Betis,esp.1,,,Villarreal,Real Betis,2025-10-18,2,2,FT,D,,,2026-07-27 03:45:42,
47182,fdd_esp.1_2025-10-19_Elche_Athletic_C,esp.1,,,Elche,Athletic Club,2025-10-19,0,0,FT,D,,,2026-07-27 03:45:42,
47183,fdd_esp.1_2025-10-19_Levante_Rayo_Valle,esp.1,,,Levante,Rayo Vallecano,2025-10-19,0,3,FT,A,,,2026-07-27 03:45:42,
47184,fdd_esp.1_2025-10-24_Real_Socie_Sevilla,esp.1,,,Real Sociedad,Sevilla,2025-10-24,2,1,FT,H,,,2026-07-27 03:45:42,
47185,fdd_esp.1_2025-10-25_Espanyol_Elche,esp.1,,,Espanyol,Elche,2025-10-25,1,0,FT,H,,,2026-07-27 03:45:42,
47186,fdd_esp.1_2025-10-26_Mallorca_Levante,esp.1,,,Mallorca,Levante,2025-10-26,1,1,FT,D,,,2026-07-27 03:45:42,
47187,fdd_esp.1_2025-11-01_Villarreal_Rayo_Valle,esp.1,,,Villarreal,Rayo Vallecano,2025-11-01,4,0,FT,H,,,2026-07-27 03:45:42,
47188,fdd_esp.1_2025-11-01_Real_Socie_Athletic_C,esp.1,,,Real Sociedad,Athletic Club,2025-11-01,3,2,FT,H,,,2026-07-27 03:45:42,
47189,fdd_esp.1_2025-11-02_Barcelona_Elche,esp.1,,,Barcelona,Elche,2025-11-02,3,1,FT,H,,,2026-07-27 03:45:42,
47190,fdd_esp.1_2025-11-02_Real_Betis_Mallorca,esp.1,,,Real Betis,Mallorca,2025-11-02,3,0,FT,H,,,2026-07-27 03:45:42,
47191,fdd_esp.1_2025-11-07_Elche_Real_Socie,esp.1,,,Elche,Real Sociedad,2025-11-07,1,1,FT,D,,,2026-07-27 03:45:42,
47192,fdd_esp.1_2025-11-08_Espanyol_Villarreal,esp.1,,,Espanyol,Villarreal,2025-11-08,0,2,FT,A,,,2026-07-27 03:45:42,
47193,fdd_esp.1_2025-11-09_Rayo_Valle_Real_Madri,esp.1,,,Rayo Vallecano,Real Madrid,2025-11-09,0,0,FT,D,,,2026-07-27 03:45:42,
47194,fdd_esp.1_2025-11-09_Mallorca_Getafe,esp.1,,,Mallorca,Getafe,2025-11-09,1,0,FT,H,,,2026-07-27 03:45:42,
47195,fdd_esp.1_2025-11-09_Valencia_Real_Betis,esp.1,,,Valencia,Real Betis,2025-11-09,1,1,FT,D,,,2026-07-27 03:45:42,
47196,fdd_esp.1_2025-11-21_Valencia_Levante,esp.1,,,Valencia,Levante,2025-11-21,1,0,FT,H,,,2026-07-27 03:45:42,
47197,fdd_esp.1_2025-11-22_Osasuna_Real_Socie,esp.1,,,Osasuna,Real Sociedad,2025-11-22,1,3,FT,A,,,2026-07-27 03:45:42,
47198,fdd_esp.1_2025-11-22_Villarreal_Mallorca,esp.1,,,Villarreal,Mallorca,2025-11-22,2,1,FT,H,,,2026-07-27 03:45:42,
47199,fdd_esp.1_2025-11-23_Real_Betis_Girona,esp.1,,,Real Betis,Girona,2025-11-23,1,1,FT,D,,,2026-07-27 03:45:42,
47200,fdd_esp.1_2025-11-23_Elche_Real_Madri,esp.1,,,Elche,Real Madrid,2025-11-23,2,2,FT,D,,,2026-07-27 03:45:42,
47201,fdd_esp.1_2025-11-24_Espanyol_Sevilla,esp.1,,,Espanyol,Sevilla,2025-11-24,2,1,FT,H,,,2026-07-27 03:45:42,
47202,fdd_esp.1_2025-11-28_Getafe_Elche,esp.1,,,Getafe,Elche,2025-11-28,1,0,FT,H,,,2026-07-27 03:45:42,
47203,fdd_esp.1_2025-11-29_Mallorca_Osasuna,esp.1,,,Mallorca,Osasuna,2025-11-29,2,2,FT,D,,,2026-07-27 03:45:42,
47204,fdd_esp.1_2025-11-29_Levante_Athletic_C,esp.1,,,Levante,Athletic Club,2025-11-29,0,2,FT,A,,,2026-07-27 03:45:42,
47205,fdd_esp.1_2025-11-30_Real_Socie_Villarreal,esp.1,,,Real Sociedad,Villarreal,2025-11-30,2,3,FT,A,,,2026-07-27 03:45:42,
47206,fdd_esp.1_2025-11-30_Sevilla_Real_Betis,esp.1,,,Sevilla,Real Betis,2025-11-30,0,2,FT,A,,,2026-07-27 03:45:42,
47207,fdd_esp.1_2025-12-01_Rayo_Valle_Valencia,esp.1,,,Rayo Vallecano,Valencia,2025-12-01,1,1,FT,D,,,2026-07-27 03:45:42,
47208,fdd_esp.1_2025-12-06_Real_Betis_Barcelona,esp.1,,,Real Betis,Barcelona,2025-12-06,3,5,FT,A,,,2026-07-27 03:45:42,
47209,fdd_esp.1_2025-12-07_Elche_Girona,esp.1,,,Elche,Girona,2025-12-07,3,0,FT,H,,,2026-07-27 03:45:42,
47210,fdd_esp.1_2025-12-07_Espanyol_Rayo_Valle,esp.1,,,Espanyol,Rayo Vallecano,2025-12-07,1,0,FT,H,,,2026-07-27 03:45:42,
47211,fdd_esp.1_2025-12-08_Osasuna_Levante,esp.1,,,Osasuna,Levante,2025-12-08,2,0,FT,H,,,2026-07-27 03:45:42,
47212,fdd_esp.1_2025-12-12_Real_Socie_Girona,esp.1,,,Real Sociedad,Girona,2025-12-12,1,2,FT,A,,,2026-07-27 03:45:42,
47213,fdd_esp.1_2025-12-13_Mallorca_Elche,esp.1,,,Mallorca,Elche,2025-12-13,3,1,FT,H,,,2026-07-27 03:45:42,
47214,fdd_esp.1_2025-12-13_Getafe_Espanyol,esp.1,,,Getafe,Espanyol,2025-12-13,0,1,FT,A,,,2026-07-27 03:45:42,
47215,fdd_esp.1_2025-12-15_Rayo_Valle_Real_Betis,esp.1,,,Rayo Vallecano,Real Betis,2025-12-15,0,0,FT,D,,,2026-07-27 03:45:42,
47216,fdd_esp.1_2025-12-19_Valencia_Mallorca,esp.1,,,Valencia,Mallorca,2025-12-19,1,1,FT,D,,,2026-07-27 03:45:42,
47217,fdd_esp.1_2025-12-20_Levante_Real_Socie,esp.1,,,Levante,Real Sociedad,2025-12-20,1,1,FT,D,,,2026-07-27 03:45:42,
47218,fdd_esp.1_2025-12-21_Elche_Rayo_Valle,esp.1,,,Elche,Rayo Vallecano,2025-12-21,4,0,FT,H,,,2026-07-27 03:45:42,
47219,fdd_esp.1_2025-12-21_Real_Betis_Getafe,esp.1,,,Real Betis,Getafe,2025-12-21,4,0,FT,H,,,2026-07-27 03:45:42,
47220,fdd_esp.1_2025-12-22_Athletic_C_Espanyol,esp.1,,,Athletic Club,Espanyol,2025-12-22,1,2,FT,A,,,2026-07-27 03:45:42,
47221,fdd_esp.1_2026-01-02_Rayo_Valle_Getafe,esp.1,,,Rayo Vallecano,Getafe,2026-01-02,1,1,FT,D,,,2026-07-27 03:45:42,
47222,fdd_esp.1_2026-01-03_Elche_Villarreal,esp.1,,,Elche,Villarreal,2026-01-03,1,3,FT,A,,,2026-07-27 03:45:42,
47223,fdd_esp.1_2026-01-03_Espanyol_Barcelona,esp.1,,,Espanyol,Barcelona,2026-01-03,0,2,FT,A,,,2026-07-27 03:45:42,
47224,fdd_esp.1_2026-01-04_Sevilla_Levante,esp.1,,,Sevilla,Levante,2026-01-04,0,3,FT,A,,,2026-07-27 03:45:42,
47225,fdd_esp.1_2026-01-04_Real_Madri_Real_Betis,esp.1,,,Real Madrid,Real Betis,2026-01-04,5,1,FT,H,,,2026-07-27 03:45:42,
47226,fdd_esp.1_2026-01-04_Mallorca_Girona,esp.1,,,Mallorca,Girona,2026-01-04,1,2,FT,A,,,2026-07-27 03:45:42,
47227,fdd_esp.1_2026-01-09_Getafe_Real_Socie,esp.1,,,Getafe,Real Sociedad,2026-01-09,1,2,FT,A,,,2026-07-27 03:45:42,
47228,fdd_esp.1_2026-01-10_Valencia_Elche,esp.1,,,Valencia,Elche,2026-01-10,1,1,FT,D,,,2026-07-27 03:45:42,
47229,fdd_esp.1_2026-01-11_Rayo_Valle_Mallorca,esp.1,,,Rayo Vallecano,Mallorca,2026-01-11,2,1,FT,H,,,2026-07-27 03:45:42,
47230,fdd_esp.1_2026-01-11_Levante_Espanyol,esp.1,,,Levante,Espanyol,2026-01-11,1,1,FT,D,,,2026-07-27 03:45:42,
47231,fdd_esp.1_2026-01-16_Espanyol_Girona,esp.1,,,Espanyol,Girona,2026-01-16,0,2,FT,A,,,2026-07-27 03:45:42,
47232,fdd_esp.1_2026-01-17_Real_Madri_Levante,esp.1,,,Real Madrid,Levante,2026-01-17,2,0,FT,H,,,2026-07-27 03:45:42,
47233,fdd_esp.1_2026-01-17_Mallorca_Athletic_C,esp.1,,,Mallorca,Athletic Club,2026-01-17,3,2,FT,H,,,2026-07-27 03:45:42,
47234,fdd_esp.1_2026-01-17_Real_Betis_Villarreal,esp.1,,,Real Betis,Villarreal,2026-01-17,2,0,FT,H,,,2026-07-27 03:45:42,
47235,fdd_esp.1_2026-01-18_Real_Socie_Barcelona,esp.1,,,Real Sociedad,Barcelona,2026-01-18,2,1,FT,H,,,2026-07-27 03:45:42,
47236,fdd_esp.1_2026-01-19_Elche_Sevilla,esp.1,,,Elche,Sevilla,2026-01-19,2,2,FT,D,,,2026-07-27 03:45:42,
47237,fdd_esp.1_2026-01-23_Levante_Elche,esp.1,,,Levante,Elche,2026-01-23,3,2,FT,H,,,2026-07-27 03:45:42,
47238,fdd_esp.1_2026-01-24_Rayo_Valle_Osasuna,esp.1,,,Rayo Vallecano,Osasuna,2026-01-24,1,3,FT,A,,,2026-07-27 03:45:42,
47239,fdd_esp.1_2026-01-24_Valencia_Espanyol,esp.1,,,Valencia,Espanyol,2026-01-24,3,2,FT,H,,,2026-07-27 03:45:42,
47240,fdd_esp.1_2026-01-31_Elche_Barcelona,esp.1,,,Elche,Barcelona,2026-01-31,1,3,FT,A,,,2026-07-27 03:45:42,
47241,fdd_esp.1_2026-02-01_Real_Madri_Rayo_Valle,esp.1,,,Real Madrid,Rayo Vallecano,2026-02-01,2,1,FT,H,,,2026-07-27 03:45:42,
47242,fdd_esp.1_2026-02-01_Real_Betis_Valencia,esp.1,,,Real Betis,Valencia,2026-02-01,2,1,FT,H,,,2026-07-27 03:45:42,
47243,fdd_esp.1_2026-02-01_Athletic_C_Real_Socie,esp.1,,,Athletic Club,Real Sociedad,2026-02-01,1,1,FT,D,,,2026-07-27 03:45:42,
47244,fdd_esp.1_2026-02-02_Mallorca_Sevilla,esp.1,,,Mallorca,Sevilla,2026-02-02,4,1,FT,H,,,2026-07-27 03:45:42,
47245,fdd_esp.1_2026-02-07_Barcelona_Mallorca,esp.1,,,Barcelona,Mallorca,2026-02-07,3,0,FT,H,,,2026-07-27 03:45:42,
47246,fdd_esp.1_2026-02-07_Real_Socie_Elche,esp.1,,,Real Sociedad,Elche,2026-02-07,3,1,FT,H,,,2026-07-27 03:45:42,
47247,fdd_esp.1_2026-02-08_Athletic_C_Levante,esp.1,,,Athletic Club,Levante,2026-02-08,4,2,FT,H,,,2026-07-27 03:45:42,
47248,fdd_esp.1_2026-02-09_Villarreal_Espanyol,esp.1,,,Villarreal,Espanyol,2026-02-09,4,1,FT,H,,,2026-07-27 03:45:42,
47249,fdd_esp.1_2026-02-13_Elche_Osasuna,esp.1,,,Elche,Osasuna,2026-02-13,0,0,FT,D,,,2026-07-27 03:45:42,
47250,fdd_esp.1_2026-02-14_Real_Madri_Real_Socie,esp.1,,,Real Madrid,Real Sociedad,2026-02-14,4,1,FT,H,,,2026-07-27 03:45:42,
47251,fdd_esp.1_2026-02-15_Levante_Valencia,esp.1,,,Levante,Valencia,2026-02-15,0,2,FT,A,,,2026-07-27 03:45:42,
47252,fdd_esp.1_2026-02-15_Mallorca_Real_Betis,esp.1,,,Mallorca,Real Betis,2026-02-15,1,2,FT,A,,,2026-07-27 03:45:42,
47253,fdd_esp.1_2026-02-18_Levante_Villarreal,esp.1,,,Levante,Villarreal,2026-02-18,0,1,FT,A,,,2026-07-27 03:45:42,
47254,fdd_esp.1_2026-02-20_Athletic_C_Elche,esp.1,,,Athletic Club,Elche,2026-02-20,2,1,FT,H,,,2026-07-27 03:45:42,
47255,fdd_esp.1_2026-02-21_Real_Betis_Rayo_Valle,esp.1,,,Real Betis,Rayo Vallecano,2026-02-21,1,1,FT,D,,,2026-07-27 03:45:42,
47256,fdd_esp.1_2026-02-22_Barcelona_Levante,esp.1,,,Barcelona,Levante,2026-02-22,3,0,FT,H,,,2026-07-27 03:45:42,
47257,fdd_esp.1_2026-02-28_Rayo_Valle_Athletic_C,esp.1,,,Rayo Vallecano,Athletic Club,2026-02-28,1,1,FT,D,,,2026-07-27 03:45:42,
47258,fdd_esp.1_2026-02-28_Mallorca_Real_Socie,esp.1,,,Mallorca,Real Sociedad,2026-02-28,0,1,FT,A,,,2026-07-27 03:45:42,
47259,fdd_esp.1_2026-03-01_Elche_Espanyol,esp.1,,,Elche,Espanyol,2026-03-01,2,2,FT,D,,,2026-07-27 03:45:42,
47260,fdd_esp.1_2026-03-01_Real_Betis_Sevilla,esp.1,,,Real Betis,Sevilla,2026-03-01,2,2,FT,D,,,2026-07-27 03:45:42,
47261,fdd_esp.1_2026-03-07_Osasuna_Mallorca,esp.1,,,Osasuna,Mallorca,2026-03-07,2,2,FT,D,,,2026-07-27 03:45:42,
47262,fdd_esp.1_2026-03-07_Levante_Girona,esp.1,,,Levante,Girona,2026-03-07,1,1,FT,D,,,2026-07-27 03:45:42,
47263,fdd_esp.1_2026-03-08_Villarreal_Elche,esp.1,,,Villarreal,Elche,2026-03-08,2,1,FT,H,,,2026-07-27 03:45:42,
47264,fdd_esp.1_2026-03-08_Getafe_Real_Betis,esp.1,,,Getafe,Real Betis,2026-03-08,2,0,FT,H,,,2026-07-27 03:45:42,
47265,fdd_esp.1_2026-03-08_Sevilla_Rayo_Valle,esp.1,,,Sevilla,Rayo Vallecano,2026-03-08,1,1,FT,D,,,2026-07-27 03:45:42,
47266,fdd_esp.1_2026-03-14_Real_Madri_Elche,esp.1,,,Real Madrid,Elche,2026-03-14,4,1,FT,H,,,2026-07-27 03:45:42,
47267,fdd_esp.1_2026-03-15_Mallorca_Espanyol,esp.1,,,Mallorca,Espanyol,2026-03-15,2,1,FT,H,,,2026-07-27 03:45:42,
47268,fdd_esp.1_2026-03-15_Real_Socie_Osasuna,esp.1,,,Real Sociedad,Osasuna,2026-03-15,3,1,FT,H,,,2026-07-27 03:45:42,
47269,fdd_esp.1_2026-03-16_Rayo_Valle_Levante,esp.1,,,Rayo Vallecano,Levante,2026-03-16,1,1,FT,D,,,2026-07-27 03:45:42,
47270,fdd_esp.1_2026-03-20_Villarreal_Real_Socie,esp.1,,,Villarreal,Real Sociedad,2026-03-20,3,1,FT,H,,,2026-07-27 03:45:42,
47271,fdd_esp.1_2026-03-21_Elche_Mallorca,esp.1,,,Elche,Mallorca,2026-03-21,2,1,FT,H,,,2026-07-27 03:45:42,
47272,fdd_esp.1_2026-03-21_Espanyol_Getafe,esp.1,,,Espanyol,Getafe,2026-03-21,1,2,FT,A,,,2026-07-27 03:45:42,
47273,fdd_esp.1_2026-03-22_Barcelona_Rayo_Valle,esp.1,,,Barcelona,Rayo Vallecano,2026-03-22,1,0,FT,H,,,2026-07-27 03:45:42,
47274,fdd_esp.1_2026-03-22_Athletic_C_Real_Betis,esp.1,,,Athletic Club,Real Betis,2026-03-22,2,1,FT,H,,,2026-07-27 03:45:42,
47275,fdd_esp.1_2026-04-03_Rayo_Valle_Elche,esp.1,,,Rayo Vallecano,Elche,2026-04-03,1,0,FT,H,,,2026-07-27 03:45:42,
47276,fdd_esp.1_2026-04-04_Real_Socie_Levante,esp.1,,,Real Sociedad,Levante,2026-04-04,2,0,FT,H,,,2026-07-27 03:45:42,
47277,fdd_esp.1_2026-04-04_Mallorca_Real_Madri,esp.1,,,Mallorca,Real Madrid,2026-04-04,2,1,FT,H,,,2026-07-27 03:45:42,
47278,fdd_esp.1_2026-04-04_Real_Betis_Espanyol,esp.1,,,Real Betis,Espanyol,2026-04-04,0,0,FT,D,,,2026-07-27 03:45:42,
47279,fdd_esp.1_2026-04-11_Elche_Valencia,esp.1,,,Elche,Valencia,2026-04-11,1,0,FT,H,,,2026-07-27 03:45:42,
47280,fdd_esp.1_2026-04-11_Barcelona_Espanyol,esp.1,,,Barcelona,Espanyol,2026-04-11,4,1,FT,H,,,2026-07-27 03:45:42,
47281,fdd_esp.1_2026-04-12_Osasuna_Real_Betis,esp.1,,,Osasuna,Real Betis,2026-04-12,1,1,FT,D,,,2026-07-27 03:45:42,
47282,fdd_esp.1_2026-04-12_Mallorca_Rayo_Valle,esp.1,,,Mallorca,Rayo Vallecano,2026-04-12,3,0,FT,H,,,2026-07-27 03:45:42,
47283,fdd_esp.1_2026-04-13_Levante_Getafe,esp.1,,,Levante,Getafe,2026-04-13,1,0,FT,H,,,2026-07-27 03:45:42,
47284,fdd_esp.1_2026-04-21_Mallorca_Valencia,esp.1,,,Mallorca,Valencia,2026-04-21,1,1,FT,D,,,2026-07-27 03:45:42,
47285,fdd_esp.1_2026-04-21_Girona_Real_Betis,esp.1,,,Girona,Real Betis,2026-04-21,2,3,FT,A,,,2026-07-27 03:45:42,
47286,fdd_esp.1_2026-04-22_Real_Socie_Getafe,esp.1,,,Real Sociedad,Getafe,2026-04-22,0,1,FT,A,,,2026-07-27 03:45:42,
47287,fdd_esp.1_2026-04-23_Levante_Sevilla,esp.1,,,Levante,Sevilla,2026-04-23,2,0,FT,H,,,2026-07-27 03:45:42,
47288,fdd_esp.1_2026-04-23_Rayo_Valle_Espanyol,esp.1,,,Rayo Vallecano,Espanyol,2026-04-23,1,0,FT,H,,,2026-07-27 03:45:42,
47289,fdd_esp.1_2026-04-24_Real_Betis_Real_Madri,esp.1,,,Real Betis,Real Madrid,2026-04-24,1,1,FT,D,,,2026-07-27 03:45:42,
47290,fdd_esp.1_2026-04-26_Rayo_Valle_Real_Socie,esp.1,,,Rayo Vallecano,Real Sociedad,2026-04-26,3,3,FT,D,,,2026-07-27 03:45:42,
47291,fdd_esp.1_2026-04-27_Espanyol_Levante,esp.1,,,Espanyol,Levante,2026-04-27,0,0,FT,D,,,2026-07-27 03:45:42,
47292,fdd_esp.1_2026-05-01_Girona_Mallorca,esp.1,,,Girona,Mallorca,2026-05-01,0,1,FT,A,,,2026-07-27 03:45:42,
47293,fdd_esp.1_2026-05-02_Villarreal_Levante,esp.1,,,Villarreal,Levante,2026-05-02,5,1,FT,H,,,2026-07-27 03:45:42,
47294,fdd_esp.1_2026-05-03_Getafe_Rayo_Valle,esp.1,,,Getafe,Rayo Vallecano,2026-05-03,0,2,FT,A,,,2026-07-27 03:45:42,
47295,fdd_esp.1_2026-05-03_Espanyol_Real_Madri,esp.1,,,Espanyol,Real Madrid,2026-05-03,0,2,FT,A,,,2026-07-27 03:45:42,
47296,fdd_esp.1_2026-05-04_Sevilla_Real_Socie,esp.1,,,Sevilla,Real Sociedad,2026-05-04,1,0,FT,H,,,2026-07-27 03:45:42,
47297,fdd_esp.1_2026-05-08_Levante_Osasuna,esp.1,,,Levante,Osasuna,2026-05-08,3,2,FT,H,,,2026-07-27 03:45:42,
47298,fdd_esp.1_2026-05-09_Sevilla_Espanyol,esp.1,,,Sevilla,Espanyol,2026-05-09,2,1,FT,H,,,2026-07-27 03:45:42,
47299,fdd_esp.1_2026-05-09_Real_Socie_Real_Betis,esp.1,,,Real Sociedad,Real Betis,2026-05-09,2,2,FT,D,,,2026-07-27 03:45:42,
47300,fdd_esp.1_2026-05-10_Mallorca_Villarreal,esp.1,,,Mallorca,Villarreal,2026-05-10,1,1,FT,D,,,2026-07-27 03:45:42,
47301,fdd_esp.1_2026-05-11_Rayo_Valle_Girona,esp.1,,,Rayo Vallecano,Girona,2026-05-11,1,1,FT,D,,,2026-07-27 03:45:42,
47302,fdd_esp.1_2026-05-12_Real_Betis_Elche,esp.1,,,Real Betis,Elche,2026-05-12,2,1,FT,H,,,2026-07-27 03:45:42,
47303,fdd_esp.1_2026-05-13_Espanyol_Athletic_C,esp.1,,,Espanyol,Athletic Club,2026-05-13,2,0,FT,H,,,2026-07-27 03:45:42,
47304,fdd_esp.1_2026-05-13_Getafe_Mallorca,esp.1,,,Getafe,Mallorca,2026-05-13,3,1,FT,H,,,2026-07-27 03:45:42,
47305,fdd_esp.1_2026-05-14_Valencia_Rayo_Valle,esp.1,,,Valencia,Rayo Vallecano,2026-05-14,1,1,FT,D,,,2026-07-27 03:45:42,
47306,fdd_esp.1_2026-05-14_Girona_Real_Socie,esp.1,,,Girona,Real Sociedad,2026-05-14,1,1,FT,D,,,2026-07-27 03:45:42,
47307,fdd_esp.1_2026-05-17_Elche_Getafe,esp.1,,,Elche,Getafe,2026-05-17,1,0,FT,H,,,2026-07-27 03:45:42,
47308,fdd_esp.1_2026-05-17_Levante_Mallorca,esp.1,,,Levante,Mallorca,2026-05-17,2,0,FT,H,,,2026-07-27 03:45:42,
47309,fdd_esp.1_2026-05-17_Osasuna_Espanyol,esp.1,,,Osasuna,Espanyol,2026-05-17,1,2,FT,A,,,2026-07-27 03:45:42,
47310,fdd_esp.1_2026-05-17_Real_Socie_Valencia,esp.1,,,Real Sociedad,Valencia,2026-05-17,3,4,FT,A,,,2026-07-27 03:45:42,
47311,fdd_esp.1_2026-05-17_Rayo_Valle_Villarreal,esp.1,,,Rayo Vallecano,Villarreal,2026-05-17,2,0,FT,H,,,2026-07-27 03:45:42,
47312,fdd_esp.1_2026-05-17_Barcelona_Real_Betis,esp.1,,,Barcelona,Real Betis,2026-05-17,3,1,FT,H,,,2026-07-27 03:45:42,
47313,fdd_esp.1_2026-05-23_Real_Betis_Levante,esp.1,,,Real Betis,Levante,2026-05-23,2,1,FT,H,,,2026-07-27 03:45:42,
47314,fdd_esp.1_2026-05-23_Espanyol_Real_Socie,esp.1,,,Espanyol,Real Sociedad,2026-05-23,1,1,FT,D,,,2026-07-27 03:45:42,
47315,fdd_esp.1_2026-05-23_Girona_Elche,esp.1,,,Girona,Elche,2026-05-23,1,1,FT,D,,,2026-07-27 03:45:42,
47316,fdd_ger.1_2025-09-13_Mainz_RB_Leipzig,ger.1,,,Mainz,RB Leipzig,2025-09-13,0,1,FT,A,,,2026-07-27 03:45:42,
47317,fdd_ger.1_2025-11-01_Mainz_Werder_Bre,ger.1,,,Mainz,Werder Bremen,2025-11-01,1,1,FT,D,,,2026-07-27 03:45:42,
47318,fdd_ger.1_2025-12-05_Mainz_Borussia_M,ger.1,,,Mainz,Borussia Mönchengladbach,2025-12-05,0,1,FT,A,,,2026-07-27 03:45:42,
47319,fdd_ger.1_2025-12-14_Bayern_Mun_Mainz,ger.1,,,Bayern Munich,Mainz,2025-12-14,2,2,FT,D,,,2026-07-27 03:45:42,
47320,fdd_ger.1_2026-01-31_RB_Leipzig_Mainz,ger.1,,,RB Leipzig,Mainz,2026-01-31,1,2,FT,A,,,2026-07-27 03:45:42,
47321,fdd_ger.1_2026-03-15_Werder_Bre_Mainz,ger.1,,,Werder Bremen,Mainz,2026-03-15,0,2,FT,A,,,2026-07-27 03:45:42,
47322,fdd_ger.1_2026-04-19_Borussia_M_Mainz,ger.1,,,Borussia Mönchengladbach,Mainz,2026-04-19,1,1,FT,D,,,2026-07-27 03:45:42,
47323,fdd_ger.1_2026-04-25_Mainz_Bayern_Mun,ger.1,,,Mainz,Bayern Munich,2026-04-25,3,4,FT,A,,,2026-07-27 03:45:42,
47324,fdd_fra.1_2025-08-16_Nice_Toulouse,fra.1,,,Nice,Toulouse,2025-08-16,0,1,FT,A,,,2026-07-27 03:45:42,
47325,fdd_fra.1_2025-08-17_Brest_Lille,fra.1,,,Brest,Lille,2025-08-17,3,3,FT,D,,,2026-07-27 03:45:42,
47326,fdd_fra.1_2025-08-17_Angers_Paris_FC,fra.1,,,Angers,Paris FC,2025-08-17,1,0,FT,H,,,2026-07-27 03:45:42,
47327,fdd_fra.1_2025-08-17_Metz_Strasbourg,fra.1,,,Metz,Strasbourg,2025-08-17,0,1,FT,A,,,2026-07-27 03:45:42,
47328,fdd_fra.1_2025-08-17_Nantes_Paris_Sain,fra.1,,,Nantes,Paris Saint-Germain,2025-08-17,0,1,FT,A,,,2026-07-27 03:45:42,
47329,fdd_fra.1_2025-08-22_Paris_Sain_Angers,fra.1,,,Paris Saint-Germain,Angers,2025-08-22,1,0,FT,H,,,2026-07-27 03:45:42,
47330,fdd_fra.1_2025-08-24_Lorient_Stade_Renn,fra.1,,,Lorient,Stade Rennais,2025-08-24,4,0,FT,H,,,2026-07-27 03:45:42,
47331,fdd_fra.1_2025-08-24_Strasbourg_Nantes,fra.1,,,Strasbourg,Nantes,2025-08-24,1,0,FT,H,,,2026-07-27 03:45:42,
47332,fdd_fra.1_2025-08-24_Toulouse_Brest,fra.1,,,Toulouse,Brest,2025-08-24,2,0,FT,H,,,2026-07-27 03:45:42,
47333,fdd_fra.1_2025-08-29_Lens_Brest,fra.1,,,Lens,Brest,2025-08-29,3,1,FT,H,,,2026-07-27 03:45:42,
47334,fdd_fra.1_2025-08-30_Lorient_Lille,fra.1,,,Lorient,Lille,2025-08-30,1,7,FT,A,,,2026-07-27 03:45:42,
