team_player_id,team_id,player_id,jersey_number,position,is_starter,season,source,fetched_at
1317,107,1340,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1318,107,1341,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1319,107,1342,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1320,107,1343,73,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1321,107,1344,4,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1322,107,1345,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1323,107,1346,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:26
1324,4050,1347,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:28
1325,4050,1348,6,CD,1,2025-2026,espn_summary,2026-08-12 10:09:28
1326,4050,1349,15,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:28
1327,4050,1350,23,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:28
1328,4050,1351,27,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:28
1329,4050,1352,38,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:28
1330,4050,1353,33,AM,1,2025-2026,espn_summary,2026-08-12 10:09:28
1331,4050,1354,24,LM,1,2025-2026,espn_summary,2026-08-12 10:09:28
1332,4050,1355,4,RM,1,2025-2026,espn_summary,2026-08-12 10:09:28
1333,4050,1356,10,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:28
1334,4050,1357,90,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:28
1335,4050,1358,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1336,4050,1359,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1337,4050,1360,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1338,4050,1361,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1339,4050,1362,16,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1340,4050,1363,48,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1341,4050,1364,69,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1342,4050,1365,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1343,4050,1366,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1344,4050,1367,55,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1345,4050,1368,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1346,119,1369,34,G,1,2025-2026,espn_summary,2026-08-12 10:09:28
1347,119,1370,15,CD,1,2025-2026,espn_summary,2026-08-12 10:09:28
1348,119,1371,23,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:28
1349,119,1372,19,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:28
1350,119,1373,24,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:28
1351,119,1374,63,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:28
1352,119,1375,12,LM,1,2025-2026,espn_summary,2026-08-12 10:09:28
1353,119,1376,14,RM,1,2025-2026,espn_summary,2026-08-12 10:09:28
1354,119,1377,16,F,1,2025-2026,espn_summary,2026-08-12 10:09:28
1355,119,1378,9,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:28
1356,119,1379,17,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:28
1357,119,1380,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1358,119,1381,70,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1359,119,1382,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1360,119,1383,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1361,119,1384,94,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1362,119,1385,41,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1363,119,1386,36,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1364,119,1387,8,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1365,119,1388,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1366,119,1389,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:28
1384,3751,1407,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:29
1385,3751,1408,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:29
1399,97,1422,10,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:29
1413,124,1436,4,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:31
1414,124,1437,39,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:31
1428,124,1451,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1429,124,1452,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1431,6418,1454,41,G,1,2025-2026,espn_summary,2026-08-12 10:09:31
1432,6418,1455,6,CD,1,2025-2026,espn_summary,2026-08-12 10:09:31
1433,6418,1456,4,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:31
1434,6418,1457,2,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:31
1435,6418,1458,30,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:31
1436,6418,1459,16,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:31
1437,6418,1460,26,LM,1,2025-2026,espn_summary,2026-08-12 10:09:31
1438,6418,1461,23,RM,1,2025-2026,espn_summary,2026-08-12 10:09:31
1439,6418,1462,18,F,1,2025-2026,espn_summary,2026-08-12 10:09:31
1440,6418,1463,17,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:31
1441,6418,1464,8,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:31
1442,6418,1465,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1443,6418,1466,3,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1444,6418,1467,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1445,6418,1468,40,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1446,6418,1469,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1447,6418,1470,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1448,6418,1471,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1449,6418,1472,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1450,6418,1473,29,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:31
1453,96,1476,2,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:32
1463,96,1486,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1468,96,1491,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1471,2922,1494,13,G,1,2025-2026,espn_summary,2026-08-12 10:09:32
1472,2922,1495,2,CD,1,2025-2026,espn_summary,2026-08-12 10:09:32
1473,2922,1496,24,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:32
1474,2922,1497,22,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:32
1475,2922,1498,21,LB,1,2025-2026,espn_summary,2026-08-12 10:09:32
1476,2922,1499,17,RB,1,2025-2026,espn_summary,2026-08-12 10:09:32
1477,2922,1500,5,CM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1478,2922,1501,8,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:32
1479,2922,1502,6,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:32
1480,2922,1503,10,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:32
1481,2922,1504,19,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:32
1482,2922,1505,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1483,2922,1506,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1484,2922,1507,41,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1485,2922,1508,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1486,2922,1509,3,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1487,2922,1510,44,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1488,2922,1511,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1489,2922,1512,16,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1490,2922,1513,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1491,2922,1514,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1492,2922,1515,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1493,112,1516,94,G,1,2025-2026,espn_summary,2026-08-12 10:09:32
1494,112,1517,13,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:32
1495,112,1518,34,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:32
1496,112,1519,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:32
1497,112,1520,29,RB,1,2025-2026,espn_summary,2026-08-12 10:09:32
1498,112,1521,32,CM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1499,112,1522,26,LM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1500,112,1523,8,RM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1501,112,1524,22,F,1,2025-2026,espn_summary,2026-08-12 10:09:32
1502,112,1525,10,LF,1,2025-2026,espn_summary,2026-08-12 10:09:32
1503,112,1526,18,RF,1,2025-2026,espn_summary,2026-08-12 10:09:32
1504,112,1527,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1505,112,1528,17,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1506,112,1529,35,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1507,112,1530,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1508,112,1531,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1509,112,1532,55,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1510,112,1533,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1511,112,1534,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1512,112,1535,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1513,112,1536,63,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1514,109,1537,43,G,1,2025-2026,espn_summary,2026-08-12 10:09:32
1515,109,1538,5,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:32
1516,109,1539,15,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:32
1517,109,1540,21,LB,1,2025-2026,espn_summary,2026-08-12 10:09:32
1518,109,1541,2,RB,1,2025-2026,espn_summary,2026-08-12 10:09:32
1519,109,1542,44,CM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1520,109,1543,27,LM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1521,109,1544,8,RM,1,2025-2026,espn_summary,2026-08-12 10:09:32
1522,109,1545,91,F,1,2025-2026,espn_summary,2026-08-12 10:09:32
1523,109,1546,10,LF,1,2025-2026,espn_summary,2026-08-12 10:09:32
1524,109,1547,65,RF,1,2025-2026,espn_summary,2026-08-12 10:09:32
1525,109,1548,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1526,109,1549,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1527,109,1550,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1528,109,1551,60,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1529,109,1552,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1530,109,1553,19,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1531,109,1554,53,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1532,109,1555,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1533,109,1341,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1534,109,1557,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1535,109,1558,29,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1536,109,1559,99,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:32
1537,6851,1560,35,G,1,2025-2026,espn_summary,2026-08-12 10:09:33
1538,6851,1561,15,CD,1,2025-2026,espn_summary,2026-08-12 10:09:33
1539,6851,1562,6,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:33
1540,6851,1563,5,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:33
1541,6851,1564,19,LB,1,2025-2026,espn_summary,2026-08-12 10:09:33
1542,6851,1565,14,RB,1,2025-2026,espn_summary,2026-08-12 10:09:33
1543,6851,1566,17,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:33
1544,6851,1567,4,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:33
1545,6851,1568,7,LM,1,2025-2026,espn_summary,2026-08-12 10:09:33
1546,6851,1569,10,RM,1,2025-2026,espn_summary,2026-08-12 10:09:33
1547,6851,1570,11,F,1,2025-2026,espn_summary,2026-08-12 10:09:33
1548,6851,1571,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1549,6851,1572,93,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1550,6851,1573,16,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1551,6851,1574,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1552,6851,1575,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1553,6851,1576,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1554,6851,1577,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1555,6851,1578,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1556,6851,1579,13,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1557,7868,1580,12,G,1,2025-2026,espn_summary,2026-08-12 10:09:33
1558,7868,1581,21,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:33
1559,7868,1582,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:33
1560,7868,1583,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:33
1561,7868,1584,2,RB,1,2025-2026,espn_summary,2026-08-12 10:09:33
1562,7868,1585,6,AM,1,2025-2026,espn_summary,2026-08-12 10:09:33
1563,7868,1586,93,LM,1,2025-2026,espn_summary,2026-08-12 10:09:33
1564,7868,1587,14,RM,1,2025-2026,espn_summary,2026-08-12 10:09:33
1565,7868,1588,11,F,1,2025-2026,espn_summary,2026-08-12 10:09:33
1566,7868,1589,7,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:33
1567,7868,1590,31,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:33
1568,7868,1591,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1569,7868,1592,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1570,7868,1593,16,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1571,7868,1594,26,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1572,7868,1595,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1573,7868,1596,35,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1574,7868,1597,8,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1575,7868,1598,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1576,7868,1599,27,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:33
1577,2290,1600,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:34
1578,2290,1601,5,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1579,2290,1602,13,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1580,2290,1603,23,LB,1,2025-2026,espn_summary,2026-08-12 10:09:34
1581,2290,1604,66,RB,1,2025-2026,espn_summary,2026-08-12 10:09:34
1582,2290,1605,22,AM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1583,2290,1606,21,LM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1584,2290,1607,33,RM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1585,2290,1608,89,F,1,2025-2026,espn_summary,2026-08-12 10:09:34
1586,2290,1609,10,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1587,2290,1610,24,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1588,2290,1611,40,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1589,2290,1612,71,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1590,2290,1613,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1591,2290,1614,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1592,2290,1615,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1593,2290,1616,49,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1594,2290,1617,77,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1595,2290,1618,17,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1596,2290,1619,45,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1597,2290,1620,37,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1598,2290,1621,25,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1599,2290,1622,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1600,85,1623,13,G,1,2025-2026,espn_summary,2026-08-12 10:09:34
1601,85,1624,29,CD,1,2025-2026,espn_summary,2026-08-12 10:09:34
1602,85,1625,20,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1603,85,1626,32,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1604,85,1627,6,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1605,85,1628,16,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1606,85,1629,5,LM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1607,85,1630,17,RM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1608,85,1631,7,F,1,2025-2026,espn_summary,2026-08-12 10:09:34
1609,85,1632,23,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1610,85,1633,10,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1611,85,1634,9,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1612,85,1635,39,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1613,85,1636,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1614,85,1637,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1615,85,1638,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1616,85,1639,30,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1617,85,1640,3,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1618,85,1641,21,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1619,85,1642,36,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1620,85,1643,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1621,85,1644,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1622,85,1645,15,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1623,620,1646,15,M,0,2025-2026,espn_summary,2026-08-12 10:09:34
1637,620,1660,16,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1639,620,1662,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1640,620,1663,26,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1641,620,1664,36,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1643,5002,1666,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:34
1644,5002,1667,2,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1645,5002,1668,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1646,5002,1669,21,LB,1,2025-2026,espn_summary,2026-08-12 10:09:34
1647,5002,1670,12,RB,1,2025-2026,espn_summary,2026-08-12 10:09:34
1648,5002,1671,8,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1649,5002,1672,22,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1650,5002,1673,33,LM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1651,5002,1674,10,RM,1,2025-2026,espn_summary,2026-08-12 10:09:34
1652,5002,1675,17,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:34
1653,5002,1676,11,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:34
1654,5002,1677,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1655,5002,1678,81,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1656,5002,1679,3,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1657,5002,1680,87,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1658,5002,1681,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1659,5002,1682,50,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1660,5002,1683,26,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1661,5002,1684,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1662,5002,1685,32,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:34
1674,362,1697,6,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1680,362,1703,53,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1683,337,1706,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:35
1684,337,1707,4,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:35
1685,337,1708,20,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:35
1686,337,1709,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:35
1687,337,1710,33,RB,1,2025-2026,espn_summary,2026-08-12 10:09:35
1688,337,1711,8,AM,1,2025-2026,espn_summary,2026-08-12 10:09:35
1689,337,1712,27,LM,1,2025-2026,espn_summary,2026-08-12 10:09:35
1690,337,1713,6,RM,1,2025-2026,espn_summary,2026-08-12 10:09:35
1691,337,1714,9,F,1,2025-2026,espn_summary,2026-08-12 10:09:35
1692,337,1715,7,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:35
1693,337,1716,19,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:35
1694,337,1717,48,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1695,337,1718,5,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1696,337,1719,45,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1697,337,1720,12,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1698,337,1721,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1699,337,1722,23,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1700,337,1723,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1701,337,1724,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1702,337,1725,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:35
1712,438,1735,29,RM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1721,438,1744,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1723,6672,1746,12,G,1,2025-2026,espn_summary,2026-08-12 10:09:36
1724,6672,1747,5,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:36
1725,6672,1748,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:36
1726,6672,1749,3,LB,1,2025-2026,espn_summary,2026-08-12 10:09:36
1727,6672,1750,13,RB,1,2025-2026,espn_summary,2026-08-12 10:09:36
1728,6672,1751,6,AM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1729,6672,1752,8,LM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1730,6672,1753,20,RM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1731,6672,1754,19,F,1,2025-2026,espn_summary,2026-08-12 10:09:36
1732,6672,1755,9,AM-L,1,2025-2026,espn_summary,2026-08-12 10:09:36
1733,6672,1756,27,AM-R,1,2025-2026,espn_summary,2026-08-12 10:09:36
1734,6672,1757,10,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1735,6672,1758,7,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1736,6672,1759,1,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1737,6672,1760,38,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1738,6672,1761,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1739,6672,1762,77,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1740,6672,1763,31,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1741,6672,1764,22,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1742,6672,1765,14,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1743,2980,1766,15,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1744,2980,1767,23,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1745,2980,1768,22,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1746,2980,1769,21,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1747,2980,1770,5,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1748,2980,1771,26,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1749,2980,1772,77,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1750,2980,1773,24,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1751,2980,1774,1,M,0,2025-2026,espn_summary,2026-08-12 10:09:36
1752,2980,1775,12,G,1,2025-2026,espn_summary,2026-08-12 10:09:36
1753,2980,1776,6,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:36
1754,2980,1777,4,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:36
1755,2980,1778,7,SW,1,2025-2026,espn_summary,2026-08-12 10:09:36
1756,2980,1779,25,LB,1,2025-2026,espn_summary,2026-08-12 10:09:36
1757,2980,1780,20,RB,1,2025-2026,espn_summary,2026-08-12 10:09:36
1758,2980,1781,8,CM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1759,2980,1782,10,LM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1760,2980,1783,19,RM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1761,2980,1784,9,CF-L,1,2025-2026,espn_summary,2026-08-12 10:09:36
1762,2980,1785,11,CF-R,1,2025-2026,espn_summary,2026-08-12 10:09:36
1763,6750,1786,1,G,1,2025-2026,espn_summary,2026-08-12 10:09:36
1764,6750,1787,13,CD,1,2025-2026,espn_summary,2026-08-12 10:09:36
1765,6750,1788,5,CD-L,1,2025-2026,espn_summary,2026-08-12 10:09:36
1766,6750,1789,29,CD-R,1,2025-2026,espn_summary,2026-08-12 10:09:36
1767,6750,1790,16,LB,1,2025-2026,espn_summary,2026-08-12 10:09:36
1768,6750,1791,27,RB,1,2025-2026,espn_summary,2026-08-12 10:09:36
1769,6750,1792,14,CM-L,1,2025-2026,espn_summary,2026-08-12 10:09:36
1770,6750,1793,23,CM-R,1,2025-2026,espn_summary,2026-08-12 10:09:36
1771,6750,1794,17,LM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1772,6750,1795,30,RM,1,2025-2026,espn_summary,2026-08-12 10:09:36
1773,6750,1796,22,F,1,2025-2026,espn_summary,2026-08-12 10:09:36
1774,6750,1797,24,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1775,6750,1798,11,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1776,6750,1799,2,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1777,6750,1800,18,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
1778,6750,1801,20,SUB,0,2025-2026,espn_summary,2026-08-12 10:09:36
