player_id,short_name,long_name,overall,potential,age,club_name,nationality_name,league_name,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,skill_moves,weak_foot,player_positions,player_face_url,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,gk_speed,is_gk
259682,E. Beltrán,Emanuel Tomás Beltrán Bardas,64,65,27,Instituto Atlético Central Córdoba,Uruguay,Liga Profesional de Fútbol,625000,,68,35,51,59,59,54,2,2,"RB, RM",https://cdn.sofifa.net/players/259/682/26_120.png,,,,,,,
259686,U. Yıldız,Uğur Kaan Yıldız,57,66,22,Göztepe SK,Türkiye,Süper Lig,350000,,62,32,37,54,59,58,2,3,"RB, RM",https://cdn.sofifa.net/players/259/686/26_120.png,,,,,,,
259690,A. Sánchez,Adrián Guillermo Sánchez,70,73,26,Atlético Tucumán,Argentina,Liga Profesional de Fútbol,2100000,,64,56,70,66,65,74,3,3,"CM, CDM, CB",https://cdn.sofifa.net/players/259/690/26_120.png,,,,,,,
259694,Mingueza,Óscar Mingueza García,80,83,26,RC Celta,Spain,La Liga,25500000,,80,66,77,77,76,76,2,3,"RB, RM, LM",https://cdn.sofifa.net/players/259/694/26_120.png,,,,,,,
259714,M. Röhl,Merlin Röhl,74,82,22,Everton,Germany,Premier League,9500000,,81,65,68,75,63,71,3,4,"CAM, CM, CDM, ST",https://cdn.sofifa.net/players/259/714/26_120.png,,,,,,,
259716,D. Svensson,Daniel Svensson,77,82,23,Borussia Dortmund,Sweden,Bundesliga,15000000,,77,56,75,76,73,74,2,4,"LB, CM, LM",https://cdn.sofifa.net/players/259/716/26_120.png,,,,,,,
259718,F. Gebhardt,Felix Karl-Ernst Gebhardt,68,75,23,SSV Jahn Regensburg,Germany,3. Liga,2100000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/259/718/26_120.png,67,64,65,66,71,45,1
259719,C. Chiappetta,Carmine Soel Chiappetta,55,67,22,FC Winterthur,Switzerland,Super League,300000,,73,52,47,58,17,44,2,3,"LM, LW",https://cdn.sofifa.net/players/259/719/26_120.png,,,,,,,
259723,D. Hall,Daniel Peter Olatunji Hall,67,71,26,Auckland FC,Australia,A-League Men,1300000,,81,29,46,55,64,77,2,2,CB,https://cdn.sofifa.net/players/259/723/26_120.png,,,,,,,
259726,L. Rose,Lachlan Michael William Rose,65,68,26,Newcastle Jets,Australia,A-League Men,950000,,82,62,55,63,46,71,3,3,"ST, RM, RW",https://cdn.sofifa.net/players/259/726/26_120.png,,,,,,,
259727,V. Singh,Vikram Partap Singh,56,62,23,Mumbai City FC,India,Super League,230000,,78,53,49,55,24,49,2,3,"RM, LW, LM, RW",https://cdn.sofifa.net/players/259/727/26_120.png,,,,,,,
259729,P. Lachenpa,Phurba Tempa Lachenpa,56,56,27,Mumbai City FC,India,Super League,110000,,,,,,,,1,1,GK,https://cdn.sofifa.net/players/259/729/26_120.png,59,55,54,54,60,28,1
259730,M. Singh,Mehtab Singh,65,65,27,Mohun Bagan Super Giant,India,Super League,650000,,58,32,45,34,64,70,2,3,"CB, RB, LB, RM",https://cdn.sofifa.net/players/259/730/26_120.png,,,,,,,
259732,M. Michu,Mirshad Koottappunna Michu,56,56,31,NorthEast United,India,Super League,80000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/259/732/26_120.png,56,55,55,55,58,21,1
259747,I. Diabate,Ibrahim Yalatif Diabate,67,72,25,GAIS,Côte d'Ivoire,Allsvenskan,1500000,,83,65,52,64,18,72,2,3,ST,https://cdn.sofifa.net/players/259/747/26_120.png,,,,,,,
259748,M. Vitík,Martin Vitík,74,80,22,Bologna,Czechia,Serie A,6000000,,73,39,56,62,74,75,2,3,CB,https://cdn.sofifa.net/players/259/748/26_120.png,,,,,,,
259750,I. Matanović,Igor Matanović,71,79,22,SC Freiburg,Croatia,Bundesliga,4200000,,68,69,55,67,34,74,2,4,ST,https://cdn.sofifa.net/players/259/750/26_120.png,,,,,,,
259751,M. Hoppe,Matthew Timothy Hoppe,63,70,24,Sønderjyske Fodbold,United States,Superliga,975000,,75,62,56,63,24,59,2,3,"ST, LM",https://cdn.sofifa.net/players/259/751/26_120.png,,,,,,,
259752,L. Schuler,Jan-Luca Schuler,66,69,26,Hertha BSC,Germany,2. Bundesliga,1100000,,80,64,45,63,32,75,2,2,ST,https://cdn.sofifa.net/players/259/752/26_120.png,,,,,,,
259754,E. Elmalı,Evren Eren Elmalı,75,80,24,Galatasaray SK,Türkiye,Süper Lig,8000000,,83,52,72,72,69,77,2,2,"LB, LM",https://cdn.sofifa.net/players/259/754/26_120.png,,,,,,,
259762,V. Kristiansen,Victor Bernth Kristiansen,75,81,22,Leicester City,Denmark,Championship,8500000,,68,59,67,73,72,73,3,3,"LB, LM",https://cdn.sofifa.net/players/259/762/26_120.png,,,,,,,
259763,V. Lund,Valdemar Lund Jensen,68,77,22,Vejle Boldklub,Denmark,Superliga,2500000,,46,42,57,58,66,74,2,3,CB,https://cdn.sofifa.net/players/259/763/26_120.png,,,,,,,
259764,N. Bhutia,Namgyal Bhutia,53,53,25,Bengaluru FC,India,Super League,90000,,74,45,48,50,49,49,2,3,"RB, RM, LB",https://cdn.sofifa.net/players/259/764/26_120.png,,,,,,,
259766,F. Stevens,Finley John Stevens,63,72,22,FC St. Pauli,Wales,Bundesliga,1000000,,62,44,60,63,59,62,2,3,"RB, RM",https://cdn.sofifa.net/players/259/766/26_120.png,,,,,,,
259767,T. Aquilina,Thomas Kevin Aquilina,65,71,24,Newcastle Jets,Australia,A-League Men,1100000,,83,46,59,64,56,72,3,4,"RM, RB, CB",https://cdn.sofifa.net/players/259/767/26_120.png,,,,,,,
259776,R. Lagos,Ricardo César Lagos Puyén,66,66,29,Alianza Lima,Peru,Liga 1,750000,,70,40,66,66,60,60,2,2,"LB, LM",https://cdn.sofifa.net/players/259/776/26_120.png,,,,,,,
259779,O. Noronha,Osnar Noronha Montani,66,66,33,Cienciano,Peru,Liga 1,550000,,61,67,52,62,27,61,2,2,"ST, LW, RW",https://cdn.sofifa.net/players/259/779/26_120.png,,,,,,,
259781,L. Benítes,Luis Enrique Benítes Vargas,68,68,28,Cienciano,Peru,Liga 1,1200000,,78,75,62,68,25,51,4,3,"LM, CAM, CM, LW",https://cdn.sofifa.net/players/259/781/26_120.png,,,,,,,
259786,F. Vera,Federico Gabriel Vera,70,71,27,Independiente,Argentina,Liga Profesional de Fútbol,1700000,,87,41,60,72,61,71,3,3,"RB, RM",https://cdn.sofifa.net/players/259/786/26_120.png,,,,,,,
259788,J. Portillo,Juan Carlos Portillo,76,82,25,River Plate,Argentina,Liga Profesional de Fútbol,10500000,,79,57,66,70,73,86,2,4,"CB, LB, CDM",https://cdn.sofifa.net/players/259/788/26_120.png,,,,,,,
259789,K. Zenón,Kevin Andrés Zenón,75,81,23,Boca Juniors,Argentina,Liga Profesional de Fútbol,9000000,,83,66,75,74,64,69,4,4,"LM, CM, LW",https://cdn.sofifa.net/players/259/789/26_120.png,,,,,,,
259790,I. Machuca,Imanol Javier Machuca,70,73,25,Vélez Sarsfield,Malaysia,Liga Profesional de Fútbol,2100000,,89,60,62,77,43,52,4,3,"RM, CAM, RW",https://cdn.sofifa.net/players/259/790/26_120.png,,,,,,,
259797,A. Terrazas,Adalid Terrazas Abasto,67,71,24,San Antonio Bulo Bulo,Bolivia,División de Fútbol Profesional,1500000,,60,64,65,65,60,70,3,3,"CAM, CM",https://cdn.sofifa.net/players/259/797/26_120.png,,,,,,,
259802,J. Estrada,Josué Daniel Estrada Aguilar,70,70,28,Alianza Lima,Peru,Liga 1,1400000,,80,58,62,64,62,61,2,3,"RB, LB, RM",https://cdn.sofifa.net/players/259/802/26_120.png,,,,,,,
259803,R. Espinosa,Renato Espinosa Torres,62,63,26,Unirea Slobozia,Peru,Liga I,475000,,65,61,45,61,20,58,2,3,ST,https://cdn.sofifa.net/players/259/803/26_120.png,,,,,,,
259816,A. Sima,Abdallah Dipo Sima,74,79,24,RC Lens,Senegal,Ligue 1,6500000,,87,74,66,73,41,72,3,4,"LM, LW",https://cdn.sofifa.net/players/259/816/26_120.png,,,,,,,
259825,A. Rodríguez,Aron David Rodríguez Franco,69,70,25,Independiente del Valle,Ecuador,Serie A,1700000,,89,56,60,68,42,58,3,3,"LM, RM, LW",https://cdn.sofifa.net/players/259/825/26_120.png,,,,,,,
259833,J. Lora,Carlos Jhilmar Lora Saavedra,69,74,24,Sporting Cristal,Peru,Liga 1,2000000,,84,37,59,66,62,68,3,3,"RB, RM",https://cdn.sofifa.net/players/259/833/26_120.png,,,,,,,
259834,G. Villamíl,Gabriel Alejandro Villamíl Cortéz,68,72,24,LDU Quito,Bolivia,Serie A,1700000,,71,60,65,69,56,50,3,3,"CM, CAM",https://cdn.sofifa.net/players/259/834/26_120.png,,,,,,,
259843,Byeon Jun Soo,Jun-soo Byeon변준수,69,73,23,Gwangju FC,Korea Republic,K League 1,1800000,,76,29,48,54,66,82,2,3,CB,https://cdn.sofifa.net/players/259/843/26_120.png,,,,,,,
259847,F. La Mantía,Francisco Andrés La Mantía Pipaón,66,67,29,Caracas FC,Venezuela,Primera Division,800000,,65,56,59,52,66,69,2,2,"CB, CDM",https://cdn.sofifa.net/players/259/847/26_120.png,,,,,,,
259848,J. Aramburu,Jon Mikel Aramburu Mejías,77,85,22,Real Sociedad,Venezuela,La Liga,22500000,,69,48,70,72,76,72,2,3,"RB, RM",https://cdn.sofifa.net/players/259/848/26_120.png,,,,,,,
259854,T. Latteier,Tim Latteier,62,67,25,1. FC Schweinfurt 05,Germany,3. Liga,575000,,68,57,60,66,56,60,2,3,"CM, CDM, CAM",https://cdn.sofifa.net/players/259/854/26_120.png,,,,,,,
259855,E. Shuranov,Erik ShuranovШуранов Ерік Ігорович,64,69,23,1. FC Schweinfurt 05,Germany,3. Liga,900000,,67,65,44,62,28,65,3,4,ST,https://cdn.sofifa.net/players/259/855/26_120.png,,,,,,,
259861,J. Balza,José Manuel Balza Liscano,67,67,27,Deportivo Táchira,Venezuela,Primera Division,1100000,,67,67,62,66,38,71,4,3,"ST, CAM",https://cdn.sofifa.net/players/259/861/26_120.png,,,,,,,
259862,M. Morales,Marcelo Ariel Morales Suárez,66,77,22,New York Red Bulls,Chile,Major League Soccer,1800000,,73,29,52,60,58,70,2,3,"LB, LM",https://cdn.sofifa.net/players/259/862/26_120.png,,,,,,,
259868,P. Sarr,Pape Matar Sarr,79,84,22,Tottenham Hotspur,Senegal,Premier League,27000000,,68,66,76,78,77,76,2,3,"CM, CDM",https://cdn.sofifa.net/players/259/868/26_120.png,,,,,,,
259869,J. Tchamadeu,Junior Baptiste Tchamadeu,68,76,21,Stoke City,Cameroon,Championship,2600000,,82,54,60,67,61,72,2,3,"RB, RM",https://cdn.sofifa.net/players/259/869/26_120.png,,,,,,,
259872,I. De Arruabarrena,Ignacio de Arruabarrena Fernández,73,74,28,Barcelona de Guayaquil,Uruguay,Serie A,2400000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/259/872/26_120.png,71,72,72,73,74,37,1
259873,G. Bueno,Gastón Matías Bueno Sciutto,65,65,40,Racing Club de Montevideo,Uruguay,Primera División,0,,47,32,42,47,67,58,2,2,CB,https://cdn.sofifa.net/players/259/873/26_120.png,,,,,,,
259874,C. Araújo,César Nahuel Araújo Vilches,69,77,24,Orlando City SC,Uruguay,Major League Soccer,2900000,,65,53,56,63,63,70,3,3,"CDM, CM",https://cdn.sofifa.net/players/259/874/26_120.png,,,,,,,
259883,M. Méndez,Mauro Andrés Méndez Acosta,69,70,26,CA Banfield,Uruguay,Liga Profesional de Fútbol,1700000,,64,69,66,68,37,67,3,3,ST,https://cdn.sofifa.net/players/259/883/26_120.png,,,,,,,
259896,B. Viunnyk,Bogdan ViunnykВ'юнник Богдан Сергійович,67,71,23,Lechia Gdańsk,Ukraine,Ekstraklasa,1500000,,75,66,53,61,31,65,2,4,"ST, CAM, CM",https://cdn.sofifa.net/players/259/896/26_120.png,,,,,,,
259904,G. Valle,Gonzalo Roberto Valle Bustamante,70,72,29,LDU Quito,Ecuador,Serie A,1300000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/259/904/26_120.png,67,70,65,69,72,26,1
259906,S. Castro,Stick Carlos Castro Palma,57,58,26,Mushuc Runa,Ecuador,Serie A,190000,,71,52,50,56,53,66,2,2,"RM, RB, RW",https://cdn.sofifa.net/players/259/906/26_120.png,,,,,,,
259908,W. Vargas,Willian Andrés Vargas Leon,64,64,28,Barcelona de Guayaquil,Ecuador,Serie A,525000,,78,42,57,64,57,62,3,3,"RB, LB, RM",https://cdn.sofifa.net/players/259/908/26_120.png,,,,,,,
259913,G. Sudakov,Georgiy SudakovСудаков Георгій Вікторович,80,87,22,SL Benfica,Ukraine,Primeira Liga,43000000,,81,77,78,81,60,72,3,4,"CAM, CM, CDM",https://cdn.sofifa.net/players/259/913/26_120.png,,,,,,,
259915,J. Gal,Jeffrey Joseph Gal,63,63,32,Chicago Fire,United States,Major League Soccer,240000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/259/915/26_120.png,63,59,65,65,64,18,1
259916,G. Granath,Gustav Frans Vallentin Granath,64,66,28,Hamarkameratene,Sweden,Eliteserien,600000,,63,30,51,53,62,69,2,3,CB,https://cdn.sofifa.net/players/259/916/26_120.png,,,,,,,
259918,I. Diawara,Ismael Diarra Diawara,65,65,30,IK Sirius,Mali,Allsvenskan,475000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/259/918/26_120.png,67,62,62,64,67,18,1
259920,A. Lindahl,Karl Axel Lindahl,64,64,30,Östers IF,Sweden,Allsvenskan,500000,,80,48,61,68,54,59,3,3,"RB, LM, RM",https://cdn.sofifa.net/players/259/920/26_120.png,,,,,,,
259921,V. Edvardsen,Victor Kaj Edvardsen,72,72,29,Go Ahead Eagles,Sweden,Eredivisie,2300000,,85,71,66,70,28,77,2,2,"ST, CAM, CM",https://cdn.sofifa.net/players/259/921/26_120.png,,,,,,,
259923,A. Carlén,Adam Carlén,65,72,25,Excelsior,Sweden,Eredivisie,1300000,,56,43,56,66,59,79,3,3,"CDM, CM, CB",https://cdn.sofifa.net/players/259/923/26_120.png,,,,,,,
259926,S. Bell,Samuel John Bell,66,74,23,Wycombe Wanderers,England,League One,1900000,,78,62,57,67,23,60,3,3,"LM, LW, ST",https://cdn.sofifa.net/players/259/926/26_120.png,,,,,,,
259930,D. Méndez,Diego Armando Méndez Salcedo,64,64,34,Bolívar,Bolivia,División de Fútbol Profesional,100000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/259/930/26_120.png,63,63,64,65,64,30,1
259934,E. Morales,Efraín Andrés Morales Badillo,59,74,21,CF Montréal,Bolivia,Major League Soccer,525000,,53,23,38,34,62,63,2,2,CB,https://cdn.sofifa.net/players/259/934/26_120.png,,,,,,,
259941,J. Murrugarra,Jorge Salvador Murrugarra Torres,67,68,28,Universitario de Deportes,Peru,Liga 1,975000,,58,51,60,60,62,66,2,2,"CDM, CM",https://cdn.sofifa.net/players/259/941/26_120.png,,,,,,,
259954,R. Rojas,Fabio Renato Rojas Prieto,63,68,25,Atlético Grau,Peru,Liga 1,625000,,55,23,42,41,65,61,2,2,"CB, RB",https://cdn.sofifa.net/players/259/954/26_120.png,,,,,,,
259971,N. Guzmán,Emanuel Natanael Guzmán,66,67,25,CA Aldosivi,Argentina,Liga Profesional de Fútbol,1000000,,78,53,62,65,41,43,2,2,"LM, CM, LW",https://cdn.sofifa.net/players/259/971/26_120.png,,,,,,,
259973,P. Boer,Pietro Boer,63,73,23,SS Juve Stabia,Italy,Serie B,925000,,,,,,,,1,2,GK,https://cdn.sofifa.net/players/259/973/26_120.png,64,64,61,60,68,29,1
259976,J. Stretton,Jack Kirk Stretton,58,64,23,Drogheda United,Scotland,Premier Division,325000,,66,58,43,56,25,53,2,3,"ST, LW, RW",https://cdn.sofifa.net/players/259/976/26_120.png,,,,,,,
259978,Jesús Bueno,Jesús Daniel Bueno Áñez,65,68,26,Philadelphia Union,Venezuela,Major League Soccer,925000,,58,55,63,65,65,66,3,3,"CM, CDM",https://cdn.sofifa.net/players/259/978/26_120.png,,,,,,,
259979,J. Castillo,Jean Franco Castillo Castillo,64,72,22,Deportivo Táchira,Venezuela,Primera Division,1300000,,78,65,60,62,21,61,3,3,"RW, LW, RM",https://cdn.sofifa.net/players/259/979/26_120.png,,,,,,,
259987,M. Ellborg,Melker Ellborg,62,73,22,Malmö FF,Sweden,Allsvenskan,775000,,,,,,,,1,1,GK,https://cdn.sofifa.net/players/259/987/26_120.png,61,62,58,63,62,41,1
259990,G. Wallentin,Gabriel Wallentin,63,72,24,Halmstads BK,Sweden,Allsvenskan,1000000,,57,25,42,50,63,68,2,3,CB,https://cdn.sofifa.net/players/259/990/26_120.png,,,,,,,
259993,E. Ahlstrand,Erik Melker Ahlstrand,65,71,23,FC St. Pauli,Sweden,Bundesliga,1100000,,72,56,59,65,36,56,3,3,"RM, ST, RW",https://cdn.sofifa.net/players/259/993/26_120.png,,,,,,,
260000,D. Edvardsson,David Mikael Edvardsson,64,73,23,Tromsø IL,Sweden,Eliteserien,1300000,,66,59,60,64,53,64,2,3,"CM, CDM",https://cdn.sofifa.net/players/260/000/26_120.png,,,,,,,
260001,N. Eile,Noah Eile,67,78,22,New York Red Bulls,Sweden,Major League Soccer,2100000,,73,26,47,51,64,74,2,4,CB,https://cdn.sofifa.net/players/260/001/26_120.png,,,,,,,
260004,C. Talbot,Callum Murray Charles Talbot,62,69,24,Macarthur FC,Australia,A-League Men,750000,,79,42,56,63,54,69,3,4,"RB, LB, LM",https://cdn.sofifa.net/players/260/004/26_120.png,,,,,,,
260010,S. Balobaid,Saad Yaslam Balobaidسعد يسلم بالعبيد,64,69,25,Al Shabab,Saudi Arabia,Pro League,800000,,81,29,45,60,58,65,2,2,"LB, LM",https://cdn.sofifa.net/players/260/010/26_120.png,,,,,,,
260014,T. Civeja,Tim Civeja,65,71,23,1. FC Saarbrücken,Albania,3. Liga,1100000,,67,57,65,68,56,68,2,4,"CM, CAM",https://cdn.sofifa.net/players/260/014/26_120.png,,,,,,,
260018,D. Odumosu,David Odumosu,57,60,24,Cork City,Republic of Ireland,Premier Division,170000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/260/018/26_120.png,57,56,53,56,58,59,1
260020,Y. Vertessen,Yorbe Vertessen,74,79,24,FC Red Bull Salzburg,Belgium,Bundesliga,6500000,,89,73,66,74,34,71,3,3,"ST, LW, CAM",https://cdn.sofifa.net/players/260/020/26_120.png,,,,,,,
260030,J. Marabel,Junior Osvaldo Marabel Jara,69,70,27,CD Palestino,Paraguay,Primera Division,1600000,,65,74,48,58,31,77,3,3,ST,https://cdn.sofifa.net/players/260/030/26_120.png,,,,,,,
260044,Lautaro,Lautaro de León Billar,65,72,24,FC Andorra,Uruguay,La Liga 2,1400000,,61,66,46,64,20,57,3,4,ST,https://cdn.sofifa.net/players/260/044/26_120.png,,,,,,,
260046,E. Gyabuaa,Manu Emmanuel Gyabuaa,61,68,23,Avellino,Italy,Serie B,650000,,74,46,61,63,57,67,2,3,CM,https://cdn.sofifa.net/players/260/046/26_120.png,,,,,,,
260056,T. Segovia,Telasco José Segovia Pérez,69,79,22,Inter Miami,Venezuela,Major League Soccer,3100000,,71,66,65,69,58,66,3,3,"CM, LM",https://cdn.sofifa.net/players/260/056/26_120.png,,,,,,,
260071,A. Tabares,Alejo Germán Tabares,63,69,24,Newell's Old Boys,Argentina,Liga Profesional de Fútbol,750000,,67,51,54,63,61,56,3,3,"LM, LB",https://cdn.sofifa.net/players/260/071/26_120.png,,,,,,,
260076,P. Koopmeiners,Peer Koopmeiners,74,79,25,AZ Alkmaar,Netherlands,Eredivisie,5500000,,66,50,72,66,71,77,2,2,"CDM, CM",https://cdn.sofifa.net/players/260/076/26_120.png,,,,,,,
260078,L. Rosenlöcher,Linus Rosenlöcher,65,70,24,FC Ingolstadt 04,Germany,3. Liga,1000000,,76,45,56,63,61,72,2,3,"LB, LM",https://cdn.sofifa.net/players/260/078/26_120.png,,,,,,,
260082,Jesús Vázquez,Jesús Vázquez Alcalde,70,77,22,Valencia CF,Spain,La Liga,3100000,,69,50,65,66,68,62,2,2,"LB, LM",https://cdn.sofifa.net/players/260/082/26_120.png,,,,,,,
260083,John Donald,John Chetauya Nwankwo Donald Okeh,69,76,24,Elche CF,Spain,La Liga,2600000,,52,43,58,64,71,63,2,3,"CB, CDM, CM",https://cdn.sofifa.net/players/260/083/26_120.png,,,,,,,
260086,Alex Millán,Alejandro Millán Iranzo,68,72,25,CD Leganés,Spain,La Liga 2,1700000,,74,67,60,66,35,68,3,3,ST,https://cdn.sofifa.net/players/260/086/26_120.png,,,,,,,
260094,Lucas Maia,Lucas Jaques Varone Maia,68,68,32,Henan FC,Brazil,Super League,775000,,71,50,57,62,66,79,2,3,"CB, LB",https://cdn.sofifa.net/players/260/094/26_120.png,,,,,,,
260098,D. Chirino,Daijiro Florencio Chirino,69,79,23,UD Almería,Curacao,La Liga 2,2900000,,78,39,61,64,69,73,2,3,"CB, RB, RM",https://cdn.sofifa.net/players/260/098/26_120.png,,,,,,,
260099,S. Sambo,Shurandy Ruggerio Sambo,68,75,23,Sparta Rotterdam,Curacao,Eredivisie,2300000,,78,45,59,67,63,72,3,3,"RB, RM",https://cdn.sofifa.net/players/260/099/26_120.png,,,,,,,
260100,F. Oppegård,Fredrik Oppegård,67,76,22,AJ Auxerre,Norway,Ligue 1,2200000,,79,52,60,64,61,61,3,4,"LB, LM",https://cdn.sofifa.net/players/260/100/26_120.png,,,,,,,
260105,R. Drăgușin,Radu Matei Drăgușin,75,81,23,Tottenham Hotspur,Romania,Premier League,8000000,,67,37,53,65,75,74,2,3,CB,https://cdn.sofifa.net/players/260/105/26_120.png,,,,,,,
260106,G. Singh,Gurmeet Singh,65,67,25,NorthEast United,India,Super League,675000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/260/106/26_120.png,64,63,66,66,64,29,1
260129,K. Smith,Kerr David Smith,58,70,20,Barrow,Scotland,League Two,450000,,64,28,41,49,56,67,2,3,CB,https://cdn.sofifa.net/players/260/129/26_120.png,,,,,,,
260133,J. Báez,Julio César Báez Meza,65,70,25,Sportivo Luqueño,Paraguay,División Profesional,1000000,,67,57,62,69,54,52,2,3,"CM, RM, CAM, RW",https://cdn.sofifa.net/players/260/133/26_120.png,,,,,,,
260135,W. Viera,Wílder Viera Caballero,66,75,23,Cerro Porteño,Paraguay,División Profesional,1800000,,59,32,56,54,62,71,2,2,"CDM, CM",https://cdn.sofifa.net/players/260/135/26_120.png,,,,,,,
260138,E. Giménez,Enzo Daniel Giménez Rojas,66,66,27,Rosario Central,Paraguay,Liga Profesional de Fútbol,825000,,78,57,65,66,58,62,3,3,"RB, CDM, RM",https://cdn.sofifa.net/players/260/138/26_120.png,,,,,,,
260140,R. Martínez,Ronaldo Iván Martínez Rolón,67,67,29,Platense,Paraguay,Liga Profesional de Fútbol,1000000,,74,68,47,67,20,57,3,3,"ST, RM, RW",https://cdn.sofifa.net/players/260/140/26_120.png,,,,,,,
260141,C. Cîrjan,Cătălin Ionuț Cîrjan,70,80,22,Dinamo Bucureşti,Romania,Liga I,3600000,,76,65,67,73,52,62,4,4,"CAM, CM",https://cdn.sofifa.net/players/260/141/26_120.png,,,,,,,
260142,R. Alebiosu,Ryan Fiyinfoluwa Alebiosu,63,69,23,Blackburn Rovers,England,Championship,700000,,67,41,57,62,58,69,2,3,"RB, RM",https://cdn.sofifa.net/players/260/142/26_120.png,,,,,,,
260143,Z. Monlouis,Zane Monlouis,60,73,21,Toronto FC,Jamaica,Major League Soccer,575000,,59,31,43,48,60,65,2,3,CB,https://cdn.sofifa.net/players/260/143/26_120.png,,,,,,,
260144,C. Patiño,Charlie Michael Patiño,67,78,21,RC Deportivo de La Coruña,England,La Liga 2,2300000,,65,48,68,67,64,62,2,3,"CM, CAM, CDM",https://cdn.sofifa.net/players/260/144/26_120.png,,,,,,,
260145,O. Hutchinson,Omari Elijah Giraud-Hutchinson,75,83,21,Nottingham Forest,England,Premier League,12500000,,80,73,70,79,55,59,3,3,"CAM, RM, CM",https://cdn.sofifa.net/players/260/145/26_120.png,,,,,,,
260146,L. Sharma,Lara Sharma,54,60,25,FC Goa,India,Super League,130000,,,,,,,,1,1,GK,https://cdn.sofifa.net/players/260/146/26_120.png,55,54,54,55,56,26,1
260147,R. Singh,Naorem Roshan Singh,58,58,26,Bengaluru FC,India,Super League,200000,,61,50,55,58,51,59,2,4,"LB, RB, LM",https://cdn.sofifa.net/players/260/147/26_120.png,,,,,,,
260149,M. Solbakken,Markus Solbakken,68,72,24,Aarhus Gymnastikforening,Norway,Superliga,1700000,,70,57,67,71,60,65,3,3,"CM, CDM, CB",https://cdn.sofifa.net/players/260/149/26_120.png,,,,,,,
260156,N. Bilokapić,Nicholas Bilokapić,63,69,22,Peterborough United,Australia,League One,625000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/260/156/26_120.png,66,60,57,65,62,23,1
260159,L. Mouyokolo,Loris Mouyokolo,65,73,24,Grenoble Foot 38,France,Ligue 2,1500000,,55,41,43,46,62,78,2,2,CB,https://cdn.sofifa.net/players/260/159/26_120.png,,,,,,,
260162,M. Stroeykens,Mario Stroeykens,74,86,20,RSC Anderlecht,Belgium,Pro League,10000000,,71,74,71,76,46,69,3,3,"CM, CAM",https://cdn.sofifa.net/players/260/162/26_120.png,,,,,,,
260166,Oh Jae Hyuk,Jae-hyeok Oh오재혁,60,67,23,Jeju United FC,Korea Republic,K League 1,500000,,63,57,58,65,44,57,3,3,"CM, LW, LM",https://cdn.sofifa.net/players/260/166/26_120.png,,,,,,,
260176,M. Al-Taay,Mohamed Hussein Reda Al Khafaji Al Taay,61,68,25,Western Sydney Wanderers,Iraq,A-League Men,600000,,73,51,54,61,57,66,2,3,"CDM, CM, CAM",https://cdn.sofifa.net/players/260/176/26_120.png,,,,,,,
260178,Juan Iglesias,Juan Antonio Iglesias Sánchez,74,75,26,Getafe CF,Spain,La Liga,4500000,,79,39,61,66,71,69,3,4,"RB, LB, RM",https://cdn.sofifa.net/players/260/178/26_120.png,,,,,,,
260183,Jair,Jair Tavares da Silva,64,64,30,FC Hermannstadt,Brazil,Liga I,550000,,70,59,64,68,55,64,3,3,"CM, CAM, CDM",https://cdn.sofifa.net/players/260/183/26_120.png,,,,,,,
260186,L. Brumme,Lucas Brumme,67,68,25,Rot-Weiss Essen,Germany,3. Liga,1100000,,70,57,60,65,62,69,2,3,"LB, LM",https://cdn.sofifa.net/players/260/186/26_120.png,,,,,,,
260187,V. Boboy,Verthomy Schilo Boboy,60,69,22,Viktoria Köln,Germany,3. Liga,525000,,65,25,36,44,59,71,2,2,CB,https://cdn.sofifa.net/players/260/187/26_120.png,,,,,,,
260192,A. Hackford,Antwoine Hackford,59,66,21,AFC Wimbledon,England,League One,450000,,86,57,38,59,18,53,3,3,ST,https://cdn.sofifa.net/players/260/192/26_120.png,,,,,,,
260193,N. Milleskog,Noel Milleskog,66,74,23,IK Sirius,Sweden,Allsvenskan,1900000,,83,59,56,65,28,51,2,2,"RM, LM, ST, RW",https://cdn.sofifa.net/players/260/193/26_120.png,,,,,,,
260194,M. Krasniqi,Mërgim Krasniqi,66,66,32,GAIS,Sweden,Allsvenskan,425000,,,,,,,,1,3,GK,https://cdn.sofifa.net/players/260/194/26_120.png,66,65,64,64,65,44,1
260195,John Patrick,John Joe Patrick Finn Benoa,66,78,21,Stade de Reims,Republic of Ireland,Ligue 2,2100000,,72,55,59,68,57,73,3,3,"CM, CDM",https://cdn.sofifa.net/players/260/195/26_120.png,,,,,,,
