review_id,fixture_id,prediction_id,review_hash,reviewed_at,brier_score,matched_patterns_json,review_json
148,138,138,299a4f36be43fa9e1e3d8d67339885b955227a75b851bfbd0fa8d9fa49cb605e,2026-07-19T00:04:36.182246,1.6245420000000002,[],"{""timestamp"":""2026-07-19T00:04:36.182246"",""match"":""南非 vs 韩国"",""stage"":""group"",""predicted"":{""home_win_prob"":1.1,""draw_prob"":21.4,""away_win_prob"":77.5},""actual"":{""score"":""1-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""home"",""predicted_prob"":0.775,""actual_prob"":1.0,""brier_score"":1.6245,""upset"":true,""error_magnitude"":0.775,""score"":""1-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (78%), 实际 home (1-0)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
149,143,143,f28f3327f71cc1fbfc8d73acac2afd6b685d73a1a8a4728c423694c63caa96dc,2026-07-19T00:04:42.514025,0.5901139999999999,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:04:42.514025"",""match"":""库拉索 vs 科特迪瓦"",""stage"":""group"",""predicted"":{""home_win_prob"":45.1,""draw_prob"":15.2,""away_win_prob"":39.7},""actual"":{""score"":""0-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""away"",""predicted_prob"":0.451,""actual_prob"":1.0,""brier_score"":0.5901,""upset"":true,""error_magnitude"":0.451,""score"":""0-2""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (45%), 实际 away (0-2)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
150,147,478,7bcb2f56709afff174bfe7ed033b8917ef635ca71ca8d67b9c9e17f3b50076bc,2026-07-19T00:04:47.124934,1.429922,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:04:47.124934"",""match"":""厄瓜多尔 vs 德国"",""stage"":""group"",""predicted"":{""home_win_prob"":5.9,""draw_prob"":24.5,""away_win_prob"":69.6},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""home"",""predicted_prob"":0.696,""actual_prob"":1.0,""brier_score"":1.4299,""upset"":true,""error_magnitude"":0.696,""score"":""2-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (70%), 实际 home (2-1)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
151,152,152,228f7e81e50f4b0d589093c12b72cbbab28ce12a8582a2959d2f59a7448250d0,2026-07-19T00:04:53.522046,1.1983020000000002,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:04:53.522046"",""match"":""日本 vs 瑞典"",""stage"":""group"",""predicted"":{""home_win_prob"":76.9,""draw_prob"":22.1,""away_win_prob"":1.0},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.769,""actual_prob"":1.0,""brier_score"":1.1983,""upset"":true,""error_magnitude"":0.769,""score"":""1-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (77%), 实际 draw (1-1)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
152,156,480,cd5799fbfff51c4440d3dba9cac76454b43895ca1f6a06bae6d8cad12591a02b,2026-07-19T00:05:00.617421,0.11993599999999993,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:00.617421"",""match"":""突尼斯 vs 荷兰"",""stage"":""group"",""predicted"":{""home_win_prob"":2.4,""draw_prob"":23.2,""away_win_prob"":74.4},""actual"":{""score"":""1-3"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.744,""actual_prob"":1.0,""brier_score"":0.1199,""upset"":false,""error_magnitude"":0.244,""score"":""1-3""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (74%), 实际 away (1-3) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.120, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
153,158,158,8b98b783390537bea36fd5a0731d127ece47ace5c52223c57f8bc1eb79e733dd,2026-07-19T00:05:02.054452,0.6924480000000001,[],"{""timestamp"":""2026-07-19T00:05:02.054452"",""match"":""巴拉圭 vs 澳大利亚"",""stage"":""group"",""predicted"":{""home_win_prob"":10.0,""draw_prob"":36.8,""away_win_prob"":53.2},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""draw"",""predicted_prob"":0.532,""actual_prob"":1.0,""brier_score"":0.6924,""upset"":true,""error_magnitude"":0.532,""score"":""0-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (53%), 实际 draw (0-0)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
154,160,160,7441219eff99b7267470cf6b9ae11d757f044dbc7b3b9218e367b1bc3ac75ea4,2026-07-19T00:05:03.404581,0.634808,[],"{""timestamp"":""2026-07-19T00:05:03.404581"",""match"":""土耳其 vs 美国"",""stage"":""group"",""predicted"":{""home_win_prob"":35.0,""draw_prob"":30.2,""away_win_prob"":34.8},""actual"":{""score"":""3-2"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.35,""actual_prob"":1.0,""brier_score"":0.6348,""upset"":false,""error_magnitude"":0.15,""score"":""3-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (35%), 实际 home (3-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.635, 需要更多数据""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
155,162,162,e7332cdedc6b48c6b350b7efc890766d7071dedec5266b3b392f78974f753016,2026-07-19T00:05:04.461367,0.08219399999999998,[],"{""timestamp"":""2026-07-19T00:05:04.461367"",""match"":""挪威 vs 法国"",""stage"":""group"",""predicted"":{""home_win_prob"":1.1,""draw_prob"":19.7,""away_win_prob"":79.2},""actual"":{""score"":""1-4"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.792,""actual_prob"":1.0,""brier_score"":0.0822,""upset"":false,""error_magnitude"":0.292,""score"":""1-4""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (79%), 实际 away (1-4) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.082, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
156,164,164,b42c3c18de38f80ee5d81075957f80d3abe1c9fde5c698db4a59485d4a4141f8,2026-07-19T00:05:08.452235,0.15847799999999995,[],"{""timestamp"":""2026-07-19T00:05:08.452235"",""match"":""塞内加尔 vs Iraq"",""stage"":""group"",""predicted"":{""home_win_prob"":67.5,""draw_prob"":15.8,""away_win_prob"":16.7},""actual"":{""score"":""5-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.675,""actual_prob"":1.0,""brier_score"":0.1585,""upset"":false,""error_magnitude"":0.175,""score"":""5-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (68%), 实际 home (5-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.159, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
157,166,166,f257b5c2ec214f67d6fad676ea2217810172b93f1c9701bafe9f59050c38c478,2026-07-19T00:05:10.116906,0.662958,[],"{""timestamp"":""2026-07-19T00:05:10.116906"",""match"":""佛得角 vs 沙特"",""stage"":""group"",""predicted"":{""home_win_prob"":46.2,""draw_prob"":35.5,""away_win_prob"":18.3},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.462,""actual_prob"":1.0,""brier_score"":0.663,""upset"":true,""error_magnitude"":0.462,""score"":""0-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (46%), 实际 draw (0-0)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
158,168,486,86e7bfe749c1300d802b0408c0b9f437cff720d8edb20419869562cfb990e105,2026-07-19T00:05:11.358390,0.33469800000000005,[],"{""timestamp"":""2026-07-19T00:05:11.358390"",""match"":""乌拉圭 vs 西班牙"",""stage"":""group"",""predicted"":{""home_win_prob"":12.5,""draw_prob"":33.2,""away_win_prob"":54.3},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.543,""actual_prob"":1.0,""brier_score"":0.3347,""upset"":false,""error_magnitude"":0.043,""score"":""0-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (54%), 实际 away (0-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.335, 需要更多数据""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
159,170,170,578344307fcae1de74a1df99c561f667f20ff72f1dd0dbc8ba1965f8e1cfbf42,2026-07-19T00:05:17.320017,1.028408,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:17.320017"",""match"":""埃及 vs 伊朗"",""stage"":""group"",""predicted"":{""home_win_prob"":41.8,""draw_prob"":17.2,""away_win_prob"":41.0},""actual"":{""score"":""1-1"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""draw"",""predicted_prob"":0.418,""actual_prob"":1.0,""brier_score"":1.0284,""upset"":true,""error_magnitude"":0.418,""score"":""1-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (42%), 实际 draw (1-1)"",""column_2_pattern"":""M6_passive_degradation"",""column_3_skill_update"":""强制主动获取实时数据 (Rule 10)""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
160,172,552,ba8c780621523fd900745e4bb0417e4cc2444eb3b7067537abfadd01de8cbb29,2026-07-19T00:05:24.213533,0.118638,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:24.213533"",""match"":""新西兰 vs 比利时"",""stage"":""group"",""predicted"":{""home_win_prob"":5.7,""draw_prob"":21.0,""away_win_prob"":73.3},""actual"":{""score"":""1-5"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.733,""actual_prob"":1.0,""brier_score"":0.1186,""upset"":false,""error_magnitude"":0.233,""score"":""1-5""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (73%), 实际 away (1-5) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.119, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
161,174,553,8c80be153f52cc63b69e1aeb9f30036de2b685a42e9b526ad77f4c23d3934511,2026-07-19T00:05:27.997279,0.12276600000000001,[],"{""timestamp"":""2026-07-19T00:05:27.997279"",""match"":""克罗地亚 vs 加纳"",""stage"":""group"",""predicted"":{""home_win_prob"":74.6,""draw_prob"":24.1,""away_win_prob"":1.3},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.746,""actual_prob"":1.0,""brier_score"":0.1228,""upset"":false,""error_magnitude"":0.246,""score"":""2-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (75%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.123, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
162,176,554,1cf785bf49475a6da827f817319af905d838989fe1a765ab13765194ad106fe5,2026-07-19T00:05:29.309652,0.104408,[],"{""timestamp"":""2026-07-19T00:05:29.309652"",""match"":""巴拿马 vs 英格兰"",""stage"":""group"",""predicted"":{""home_win_prob"":5.2,""draw_prob"":19.8,""away_win_prob"":75.0},""actual"":{""score"":""0-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.75,""actual_prob"":1.0,""brier_score"":0.1044,""upset"":false,""error_magnitude"":0.25,""score"":""0-2""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (75%), 实际 away (0-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.104, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
163,178,555,64485de5d235299ef2797d555b88d9d348c70d2c57b17b85b16c9c1ea574ea55,2026-07-19T00:05:32.532013,0.732758,[],"{""timestamp"":""2026-07-19T00:05:32.532013"",""match"":""哥伦比亚 vs 葡萄牙"",""stage"":""group"",""predicted"":{""home_win_prob"":12.2,""draw_prob"":34.3,""away_win_prob"":53.5},""actual"":{""score"":""0-0"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""draw"",""predicted_prob"":0.535,""actual_prob"":1.0,""brier_score"":0.7328,""upset"":true,""error_magnitude"":0.535,""score"":""0-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (54%), 实际 draw (0-0)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
164,180,180,d2d801edfb979a47a72daec133c4ad79f2322c5686787a92362ebbf65dda8a89,2026-07-19T00:05:33.144968,0.49071799999999993,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:33.144968"",""match"":""Congo DR vs 乌兹别克斯坦"",""stage"":""group"",""predicted"":{""home_win_prob"":44.7,""draw_prob"":15.0,""away_win_prob"":40.3},""actual"":{""score"":""3-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.447,""actual_prob"":1.0,""brier_score"":0.4907,""upset"":false,""error_magnitude"":0.053,""score"":""3-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (45%), 实际 home (3-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.491, 需要更多数据""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
165,182,182,aa65b2a0e41cbb663dfacc0edc4be2d4eb195ca225d1deaa24b81e572ac3401b,2026-07-19T00:05:34.841353,0.551558,[],"{""timestamp"":""2026-07-19T00:05:34.841353"",""match"":""阿尔及利亚 vs 奥地利"",""stage"":""group"",""predicted"":{""home_win_prob"":12.7,""draw_prob"":42.3,""away_win_prob"":45.0},""actual"":{""score"":""3-3"",""outcome"":""draw""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""draw"",""predicted_prob"":0.45,""actual_prob"":1.0,""brier_score"":0.5516,""upset"":true,""error_magnitude"":0.45,""score"":""3-3""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (45%), 实际 draw (3-3)"",""column_2_pattern"":""M_UNKNOWN"",""column_3_skill_update"":""N/A""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
166,184,184,18c7a2ba5830243be31a5933809ae0ed74a09d5d1f4900289832d3e1acef86d9,2026-07-19T00:05:36.133982,0.06390600000000002,[],"{""timestamp"":""2026-07-19T00:05:36.133982"",""match"":""Jordan vs 阿根廷"",""stage"":""group"",""predicted"":{""home_win_prob"":1.1,""draw_prob"":17.3,""away_win_prob"":81.6},""actual"":{""score"":""1-3"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.816,""actual_prob"":1.0,""brier_score"":0.0639,""upset"":false,""error_magnitude"":0.316,""score"":""1-3""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (82%), 实际 away (1-3) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.064, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
167,186,186,53d4edcc7aea18e6df6ee383c9ca552d3e2b53c144342f534e0f5ec2a04236f9,2026-07-19T00:05:37.515346,0.08580199999999999,[],"{""timestamp"":""2026-07-19T00:05:37.515346"",""match"":""南非 vs 加拿大"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":7.9,""draw_prob"":15.6,""away_win_prob"":76.5},""actual"":{""score"":""0-1"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.765,""actual_prob"":1.0,""brier_score"":0.0858,""upset"":false,""error_magnitude"":0.265,""score"":""0-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (76%), 实际 away (0-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.086, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
168,188,560,aa140352866fb593e935c716921ebca7d391427a8f28aeb30cad3c0022ba0d46,2026-07-19T00:05:43.228871,0.013034000000000016,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:43.228871"",""match"":""巴西 vs 日本"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":90.8,""draw_prob"":5.9,""away_win_prob"":3.3},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.908,""actual_prob"":1.0,""brier_score"":0.013,""upset"":false,""error_magnitude"":0.408,""score"":""2-1""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (91%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.013, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""high""}],""rule_9_compliance"":true}"
169,190,190,30f17bbcdabc3d7f9eaa28838aeb1db63058f99659a549ffd10871a962409e01,2026-07-19T00:05:47.275931,0.26864600000000005,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:47.275931"",""match"":""科特迪瓦 vs 挪威"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":26.1,""draw_prob"":15.8,""away_win_prob"":58.1},""actual"":{""score"":""1-2"",""outcome"":""away""},""probability_error"":{""predicted_outcome"":""away"",""actual_outcome"":""away"",""predicted_prob"":0.581,""actual_prob"":1.0,""brier_score"":0.2686,""upset"":false,""error_magnitude"":0.081,""score"":""1-2""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 away 胜 (58%), 实际 away (1-2) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.269, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
170,192,192,a433dcd21b08e3d339444c4386ac076623c429c6740d967ddd6b0be99b41141b,2026-07-19T00:05:48.697254,0.018967999999999995,[],"{""timestamp"":""2026-07-19T00:05:48.697254"",""match"":""法国 vs 瑞典"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":89.8,""draw_prob"":9.2,""away_win_prob"":1.0},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.898,""actual_prob"":1.0,""brier_score"":0.019,""upset"":false,""error_magnitude"":0.398,""score"":""3-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (90%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.019, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
171,194,194,88fcf4850ff584aebde2596394f9a64b512b5ecdb7bd4b701150f3ba09200a77,2026-07-19T00:05:55.026028,0.09372200000000006,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:55.026028"",""match"":""墨西哥 vs 厄瓜多尔"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":75.6,""draw_prob"":7.5,""away_win_prob"":16.9},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.756,""actual_prob"":1.0,""brier_score"":0.0937,""upset"":false,""error_magnitude"":0.256,""score"":""2-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (76%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.094, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
172,196,564,46156c1e5d61f4842e09c80fe039b7d12ebf3d89687be80b2ce3c070ccafcb09,2026-07-19T00:05:58.666072,0.025046,[],"{""timestamp"":""2026-07-19T00:05:58.666072"",""match"":""英格兰 vs Congo DR"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":88.3,""draw_prob"":10.6,""away_win_prob"":1.1},""actual"":{""score"":""2-1"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.883,""actual_prob"":1.0,""brier_score"":0.025,""upset"":false,""error_magnitude"":0.383,""score"":""2-1""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (88%), 实际 home (2-1) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.025, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
173,198,198,a12acdd470966404619ae64814263627ae1ab669540d60691a57a193f85be6fe,2026-07-19T00:05:59.932549,0.08026199999999999,"[""M6_passive_degradation""]","{""timestamp"":""2026-07-19T00:05:59.932549"",""match"":""美国 vs 波黑"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":76.9,""draw_prob"":12.6,""away_win_prob"":10.5},""actual"":{""score"":""2-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.769,""actual_prob"":1.0,""brier_score"":0.0803,""upset"":false,""error_magnitude"":0.269,""score"":""2-0""},""matched_patterns"":[""M6_passive_degradation""],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (77%), 实际 home (2-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.080, 校准良好""}],""skill_updates_suggested"":[{""pattern_id"":""M6_passive_degradation"",""pattern_name"":""被动降级陷阱"",""description"":""数据缺失时静默跳过, 不主动获取"",""suggested_fix"":""强制主动获取实时数据 (Rule 10)"",""priority"":""medium""}],""rule_9_compliance"":true}"
174,200,566,700e7ce8279fc33e85ffa20f356f60f3ca4ddde809bb48a75378947a937a060c,2026-07-19T00:06:01.200655,0.07063400000000003,[],"{""timestamp"":""2026-07-19T00:06:01.200655"",""match"":""西班牙 vs 奥地利"",""stage"":""round_of_32"",""predicted"":{""home_win_prob"":78.3,""draw_prob"":10.8,""away_win_prob"":10.9},""actual"":{""score"":""3-0"",""outcome"":""home""},""probability_error"":{""predicted_outcome"":""home"",""actual_outcome"":""home"",""predicted_prob"":0.783,""actual_prob"":1.0,""brier_score"":0.0706,""upset"":false,""error_magnitude"":0.283,""score"":""3-0""},""matched_patterns"":[],""dual_column_review"":[{""column_1_what_went_wrong"":""预测 home 胜 (78%), 实际 home (3-0) - 方向正确"",""column_2_pattern"":""NONE (预测正确)"",""column_3_skill_update"":""Brier Score 0.071, 校准良好""}],""skill_updates_suggested"":[],""rule_9_compliance"":true}"
