player_id,espn_id,full_name,short_name,jersey_number,position,position_group,date_of_birth,age,height_cm,weight_kg,nationality,preferred_foot,current_team_id,created_at,updated_at,fc26_official_ea_id,fc26_official_ovr
3270,277377,Maarten Vandevoordt,M. Vandevoordt,26,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,242879,76
3271,319100,Castello Lukeba,C. Lukeba,23,CD-L,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:06,262138,80
3272,162162,Willi Orbán,W. Orbán,4,CD-R,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,204638,
3273,249548,David Raum,D. Raum,22,LB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,236703,82
3274,258963,Ridle Baku,R. Baku,17,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,240709,78
3275,305956,Nicolas Seiwald,N. Seiwald,13,CD-L,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,257876,77
3276,274897,Christoph Baumgartner,C. Baumgartner,14,LM,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,242187,77
3277,330233,Ezechiel Banzuzi,E. Banzuzi,6,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,276216,
3278,324766,Rômulo,Rômulo,40,F,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,73398,
3279,319368,Antonio Nusa,A. Nusa,7,LF,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,262863,76
3280,402479,Yan Diomande,Y. Diomande,49,RF,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,78012,66
3281,368003,Max Finkgrafe,M. Finkgrafe,35,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,277887,
3282,304740,El Chadaille Bitshiabu,E. Bitshiabu,5,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,263193,
3283,200079,Leopold Zingerle,L. Zingerle,25,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:06,222546,
3284,357683,Brajan Gruda,B. Gruda,10,RM,,,,,,,,372,2026-08-12 10:10:06,2026-08-12 10:10:26,272612,74
3285,366911,Tidiam Gomis,T. Gomis,27,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,278061,
3286,238886,Xaver Schlager,X. Schlager,24,CM,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,233195,80
3287,362794,Conrad Harder,C. Harder,11,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,277689,74
3288,220711,Benjamin Henrichs,B. Henrichs,39,RB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,228579,80
3289,310131,Johan Bakayoko,J. Bakayoko,9,SUB,,,,,,,,9827,2026-08-12 10:10:06,2026-08-12 10:10:26,265450,78
3290,219276,Zack Steffen,Z. Steffen,1,G,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,234777,
3291,392320,Lucas Herrington,L. Herrington,22,CD-L,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,75145,
3292,218188,Rob Holding,R. Holding,6,CD-R,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,228295,
3293,380895,Jackson Travis,J. Travis,99,LB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,,
3294,251369,Reggie Cannon,R. Cannon,4,RB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,237000,
3295,298078,Hamzat Ojediran,H. Ojediran,8,CM,,,,,,,,213,2026-08-12 10:10:06,2026-08-12 10:10:06,276207,70
3296,277851,Joshua Atencio,J. Atencio,12,LM,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,256934,
3297,304129,Paxten Aaronson,P. Aaronson,10,RM,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,260523,
3298,288791,Rafael Navarro,R. Navarro,9,F,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,276619,
3299,179245,Alex Harris,A. Harris,16,LF,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,77457,
3300,307221,Dante Sealy,D. Sealy,7,RF,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,247612,
3301,233045,Keegan Rosenberry,K. Rosenberry,2,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,231985,
3302,304623,Darren Yapi,D. Yapi,77,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,261455,
3303,319441,Noah Cobb,N. Cobb,24,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,274272,
3304,288873,Ted Ku-Dipietro,T. Ku-Dipietro,21,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,266852,
3305,285613,Miguel Navarro,M. Navarro,29,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,255457,
3306,222453,Connor Ronan,C. Ronan,20,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,228408,69
3307,380600,Wayne Frederick,W. Frederick,13,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,70222,
3308,334205,Alexis Castillo Manyoma,A. Castillo Manyoma,11,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,277794,
3309,293342,Nico Hansen,N. Hansen,41,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,263967,
3310,257619,James Pantemis,J. Pantemis,41,G,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,238919,65
3311,340652,Alex Bonetig,A. Bonetig,6,CD-L,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,273529,
3312,332367,Finn Surman,F. Surman,20,CD-R,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,266150,
3313,301463,Jimer Fory,J. Fory,27,LB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,259111,
3314,245451,Brandon Bye,B. Bye,5,RB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,242554,
3315,202539,Felipe Mora,F. Mora,9,AM,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,213620,
3316,277392,Cole Bassett,C. Bassett,17,LM,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,245341,
3317,71042,Diego Chará,D. Chará,21,RM,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,203067,
3318,391712,Gage Guerra,G. Guerra,88,F,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,79895,
3319,255418,Kristoffer Velde,K. Velde,99,AM-L,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,238303,
3320,315294,Antony,Antony,11,AM-R,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,255475,
3321,187782,Eric Miller,E. Miller,15,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,221656,
3322,371458,Sawyer Jura,S. Jura,16,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,,
3323,222765,Ariel Lassiter,A. Lassiter,7,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,229881,
3324,354979,Kevin Kelsy,K. Kelsy,19,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,268300,
3325,29447,Ian Smith,I. Smith,23,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,77660,
3326,249756,Kamal Miller,K. Miller,4,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,247648,71
3327,254340,Trey Muse,T. Muse,25,SUB,,,,,,,,,2026-08-12 10:10:06,2026-08-12 10:10:06,247346,
3328,235504,Pontus Dahlberg,P. Dahlberg,12,G,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,233763,
3329,133099,Ruben Gabrielsen,R. Gabrielsen,28,CD-L,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3330,271767,Sander Moen Foss,S. Foss,5,CD-R,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3331,397252,Harald Woxen,H. Woxen,6,DM,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3332,358392,Yaw Paintsil,Y. Paintsil,26,LB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,273870,
3333,267062,Lars Ranger,L. Ranger,2,RB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3334,363001,Gustav Nyheim,G. Nyheim,14,CM-L,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,266552,
3335,259179,Markus Karlsbakk,M. Karlsbakk,8,CM-R,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3336,416555,Salieu Drammeh,S. Drammeh,15,LM,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3337,363494,Camil Jebara,C. Jebara,19,RM,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3338,255219,Vá,Vá,20,F,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3339,404666,Kparobo Arierhi,K. Arierhi,9,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3340,304140,Frederik Elkaer,F. Elkaer,11,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3341,284210,Ylldren Ibrahimaj,Y. Ibrahimaj,29,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,246389,
3342,236589,Kevin Martin Krygard,K. Krygard,18,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,253549,
3343,416559,Linus Alperud,L. Alperud,7,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3344,312929,Espen Garnas,E. Garnas,4,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3345,234973,Stefan Hagerup,S. Hagerup,1,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3346,389702,Markus Wähler,M. Wähler,27,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3347,308547,Sturla Ottesen,S. Ottesen,3,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3362,226976,Tobias Hammer Svendsen,T. Svendsen,23,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3364,409824,Promise Meliga,P. Meliga,18,SUB,,,,,,,,,2026-08-12 10:10:07,2026-08-12 10:10:07,,
3389,384500,Jonathan Norbye,J. Norbye,18,CD-L,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,72376,
3395,312163,Daniel Eid,D. Eid,16,RM,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,266606,
3399,334075,Benjamin Thoresen Faraas,B. Thoresen Faraas,7,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,271433,
3401,378947,Ole Langbraten,O. Langbraten,25,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,70119,
3403,399592,Kennedy Okpaleke,K. Okpaleke,2,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,,
3405,417264,Joachim Nysveen,J. Nysveen,26,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,,
3407,205751,Marvin Schwäbe,M. Schwäbe,1,G,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,224041,
3408,357337,Jahmai Simpson-Pusey,J. Simpson-Pusey,22,CD,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,75577,68
3409,301348,Cenk Özkacar,C. Özkacar,39,CD-L,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,258396,70
3410,302981,Sebastian Sebulonsen,S. Sebulonsen,28,CD-R,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,254638,70
3411,304933,Jakub Kaminski,J. Kaminski,16,CM-L,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,252495,
3412,283683,Tom Krauss,T. Krauss,5,CM,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,,
3413,310466,Kristoffer Lund,K. Lund,32,LB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,261313,
3414,300444,Jan Thielmann,J. Thielmann,29,RB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,254660,
3415,255355,Ragnar Ache,R. Ache,9,CF-R,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,235360,
3416,380795,Said El Mala,S. El Mala,13,CF-L,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,71178,
3417,231173,Linton Maina,L. Maina,37,CF-R,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,242997,
3418,121007,Ron-Robert Zieler,R. Zieler,20,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,186148,
3419,416417,Fynn Schenten,F. Schenten,40,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,,
3420,236136,Alessio Castro-Montes,A. Castro-Montes,17,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,233965,77
3421,191352,Luca Waldschmidt,L. Waldschmidt,7,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,220085,
3422,151464,Florian Kainz,F. Kainz,11,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:08,195038,74
3423,417605,Youssoupha Niang,Y. Niang,38,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,,
3424,343969,Denis Huseinbasic,D. Huseinbasic,8,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,269922,
3425,286815,Ísak Jóhannesson,Í. Jóhannesson,18,CM-R,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,246814,73
3426,275797,Marius Bulter,M. Bulter,30,SUB,,,,,,,,,2026-08-12 10:10:08,2026-08-12 10:10:26,244390,
3448,205576,Amir Rrahmani,A. Rrahmani,13,CD,,,,,,,,114,2026-08-12 10:10:10,2026-08-12 10:10:10,244263,83
3458,188306,Matteo Politano,M. Politano,21,SUB,,,,,,,,114,2026-08-12 10:10:10,2026-08-12 10:10:10,216409,81
3463,367690,Luca Marianucci,L. Marianucci,35,CD-R,,,,,,,,114,2026-08-12 10:10:10,2026-08-12 10:10:18,278319,
3465,260188,Pasquale Mazzocchi,P. Mazzocchi,30,SUB,,,,,,,,114,2026-08-12 10:10:10,2026-08-12 10:10:10,239679,
3469,259838,Arijanet Muric,A. Muric,49,G,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,233164,
3470,318390,Tarik Muharemovic,T. Muharemovic,80,CD-L,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,262027,
3471,272873,Jay Idzes,J. Idzes,21,CD-R,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,262396,72
3472,290418,Josh Doig,J. Doig,3,LB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,255561,73
3473,288483,Sebastian Walukiewicz,S. Walukiewicz,6,RB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,243497,71
3474,135743,Nemanja Matic,N. Matic,18,CM,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,191202,
3475,290798,Aster Vranckx,A. Vranckx,40,LM,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,252027,74
3476,347408,Luca Lipani,L. Lipani,35,RM,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,274702,
3477,239086,Andrea Pinamonti,A. Pinamonti,99,F,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,235842,75
3478,272719,Armand Laurienté,A. Laurienté,45,LF,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,243593,80
3479,324705,Alieu Fadera,A. Fadera,20,RF,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,263882,
3480,307969,Edoardo Iannoni,E. Iannoni,44,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,270657,
3481,290581,Woyo Coulibaly,W. Coulibaly,25,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,251335,
3482,234305,Giacomo Satalino,G. Satalino,12,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,235806,
3483,415198,Christian Frangella,C. Frangella,33,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,,
3484,233088,Nicholas Pierini,N. Pierini,77,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,241628,
3485,202335,Filippo Romagna,F. Romagna,19,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,226108,
3486,292241,Walid Cheddira,W. Cheddira,99,F,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:18,268511,72
3487,261399,Stefano Turati,S. Turati,13,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,254502,
3488,310770,Gioele Zacchi,G. Zacchi,16,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,80811,
3489,333924,Yeferson Paz,Y. Paz,17,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,271006,
3490,303980,Laurs Skjellerup,L. Skjellerup,14,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,257324,
3491,291729,Cas Odenthal,C. Odenthal,26,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,262474,
3492,278778,Luca Moro,L. Moro,24,SUB,,,,,,,,,2026-08-12 10:10:10,2026-08-12 10:10:10,248787,
3493,151855,Stefan Ortega,S. Ortega,27,G,,,,,,,,382,2026-08-12 10:10:11,2026-08-12 10:10:11,200159,79
3494,338894,Murillo,Murillo,5,CD-L,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,278016,
3495,238990,Nikola Milenkovic,N. Milenkovic,31,CD-R,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,238095,
3496,291638,Neco Williams,N. Williams,3,LB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,243057,78
3497,206227,Ola Aina,O. Aina,34,RB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,224656,80
3498,243396,Morgan Gibbs-White,M. Gibbs-White,10,AM,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,236015,82
3499,238472,Elliot Anderson,E. Anderson,8,LM,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,254243,80
3500,213718,Ibrahim Sangaré,I. Sangaré,6,RM,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,235173,77
3501,287869,Igor Jesus,Igor Jesus,19,F,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,79402,
3502,261419,Callum Hudson-Odoi,C. Hudson-Odoi,7,AM-L,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,240740,78
3503,322771,Omari Hutchinson,O. Hutchinson,21,AM-R,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,260145,
3504,275842,Dan Ndoye,D. Ndoye,14,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,257980,79
3505,201304,Morato,Morato,4,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,256008,
3506,297157,Dilane Bakwa,D. Bakwa,29,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,250789,
3507,254118,Nicolás Domínguez,N. Domínguez,16,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,237819,79
3508,181299,Angus Gunn,A. Gunn,18,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,216325,72
3509,338876,Jair Paula,Jair Paula,23,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,79629,
3510,298518,James McAtee,J. McAtee,24,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,264349,
3512,241253,Ryan Yates,R. Yates,22,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,235642,
3513,196876,Alisson Becker,A. Becker,1,G,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,212831,
3514,157892,Virgil van Dijk,V. van Dijk,4,CD-L,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,203376,90
3515,251634,Ibrahima Konaté,I. Konaté,5,CD-R,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,237678,86
3516,323110,Milos Kerkez,M. Kerkez,6,LB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,260908,82
3517,257206,Dominik Szoboszlai,D. Szoboszlai,8,RB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,236772,83
3518,190257,Curtis Jones,C. Jones,17,AM,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,242434,80
3519,249299,Alexis Mac Allister,A. Mac Allister,10,LM,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,239837,87
3520,274632,Ryan Gravenberch,R. Gravenberch,38,RM,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,246104,85
3521,304901,Hugo Ekitike,H. Ekitike,22,F,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,257289,
3522,249524,Cody Gakpo,C. Gakpo,18,AM-L,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,242516,84
3523,173896,Mohamed Salah,M. Salah,11,AM-R,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,209331,91
3524,274742,Giorgi Mamardashvili,G. Mamardashvili,25,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,262621,84
3525,234306,Federico Chiesa,F. Chiesa,14,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,235805,81
3526,379588,Rio Ngumoha,R. Ngumoha,73,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,80376,
3527,102053,Joe Gomez,J. Gomez,2,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,225100,79
3528,357162,Kieran Morrison,K. Morrison,68,SUB,,,,,,,,,2026-08-12 10:10:11,2026-08-12 10:10:11,,
3529,356075,Trey Nyoni,T. Nyoni,42,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,279128,
3530,291353,Calvin Ramsay,C. Ramsay,47,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,252897,
3531,104943,Andy Robertson,A. Robertson,26,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,216267,
3532,194121,Freddie Woodman,F. Woodman,28,SUB,,,,,,,,364,2026-08-12 10:10:11,2026-08-12 10:10:11,222514,
3539,223775,Luc Mares,L. Mares,14,CM,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,71292,
3540,179771,Anders Trondsen,A. Trondsen,16,CM-L,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,210688,
3542,423030,David Benjamin,D. Benjamin,28,CF-L,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,244859,
3548,255624,Patrick Metcalfe,P. Metcalfe,26,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,255347,64
3564,418359,Jesper Grundt,J. Grundt,8,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,,
3565,400376,Ieltsin Camões,Ieltsin Camões,20,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,77274,
3566,303805,Isak Dahlqvist,I. Dahlqvist,17,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,,
3571,399710,Sigurd Jacobsen Prestmo,S. Jacobsen Prestmo,14,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,77088,
3584,418044,Lauri Penna,L. Penna,49,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,79288,
3588,408285,Mirza Catovic,M. Catovic,35,SUB,,,,,,,,9829,2026-08-12 10:10:12,2026-08-12 10:10:12,76087,
3593,403741,Yanik Spalt,Y. Spalt,56,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,,
3595,341948,Marvin Keller,M. Keller,1,G,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,256726,72
3596,223256,Sandro Lauper,S. Lauper,30,CD-L,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,229900,70
3597,212335,Gregory Wüthrich,G. Wüthrich,5,CD-R,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,220665,73
3598,136746,Loris Benito,L. Benito,23,LB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,193468,70
3599,210140,Saidy Janko,S. Janko,17,RB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,220172,
3600,310194,Alvyn Sanches,A. Sanches,10,AM,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,260272,73
3601,226970,Edimilson Fernandes,E. Fernandes,6,LM,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,215556,74
3602,288932,Armin Gigovic,A. Gigovic,37,RM,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,251617,
3603,195221,Chris Bedia,C. Bedia,29,F,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,225533,70
3604,307893,Joel Monteiro,Joel Monteiro,77,AM-L,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,258924,
3605,238502,Christian Fassnacht,C. Fassnacht,16,AM-R,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,234913,72
3606,137018,Heinz Lindner,H. Lindner,12,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,193247,
3607,202714,Sergio Córdova,S. Córdova,9,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,239747,
3608,395880,Rhodri Smith,R. Smith,66,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,75656,
3609,403832,Olivier Mambwa,O. Mambwa,57,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,,
3610,362498,Dominik Pech,D. Pech,13,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,75499,68
3611,324657,Tanguy Zoukrou,T. Zoukrou,4,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,264785,
3612,222715,Dario Marzino,D. Marzino,40,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,228998,
3613,402865,Lutfi Dalipi,L. Dalipi,54,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,,
3614,290139,Darian Males,D. Males,39,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,252526,70
3615,304743,Alan Virginius,A. Virginius,7,SUB,,,,,,,,,2026-08-12 10:10:12,2026-08-12 10:10:12,257319,
3616,177812,Wladimiro Falcone,W. Falcone,30,G,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,210676,81
3617,379865,Tiago Gabriel,Tiago Gabriel,44,CD-L,,,,,,,,,2026-08-12 10:10:13,2026-08-12 10:10:24,70555,
