ea_id,first_name,last_name,full_name,overall,pac,sho,pas,dri,def,phy,fetched_at
258758,Theo,Corbeanu,Theo Corbeanu,68,78,58,66,70,47,67,2026-08-12 11:55:15
178287,Scott,Arfield,Scott Arfield,68,36,66,69,69,65,63,2026-08-12 11:55:15
273473,Sydney,Collins,Sydney Collins,68,61,40,54,58,71,60,2026-08-12 11:55:15
255956,Joel,Waterman,Joel Waterman,68,43,42,58,50,68,74,2026-08-12 11:55:15
251352,Jacob,Shaffelburg,Jacob Shaffelburg,67,91,63,60,65,52,63,2026-08-12 11:55:15
238922,Mark-Anthony,Kaye,Mark-Anthony Kaye,67,70,53,61,61,66,72,2026-08-12 11:55:15
244680,Mathieu,Choinière,Mathieu Choinière,67,60,58,66,66,62,59,2026-08-12 11:55:15
70684,Amanda,West,Amanda West,67,69,66,59,69,39,64,2026-08-12 11:55:15
247494,Jonathan,Sirois,Jonathan Sirois,67,68,65,55,68,34,67,2026-08-12 11:55:15
76217,Brooklyn,Courtnall,Brooklyn Courtnall,67,63,41,51,62,68,62,2026-08-12 11:55:15
271143,Kyle,Hiebert,Kyle Hiebert,67,68,25,47,54,66,75,2026-08-12 11:55:15
234927,Raheem,Edwards,Raheem Edwards,66,77,52,61,70,61,70,2026-08-12 11:55:15
252082,Charles-Andreas,Brym,Charles-Andreas Brym,66,84,65,54,66,28,65,2026-08-12 11:55:15
255772,Ryan,Raposo,Ryan Raposo,65,68,58,63,67,57,51,2026-08-12 11:55:15
76320,Mia,Pante,Mia Pante,65,65,45,50,63,66,64,2026-08-12 11:55:15
238919,James,Pantemis,James Pantemis,65,66,63,54,67,36,66,2026-08-12 11:55:15
262227,Daniel,Jebbison,Daniel Jebbison,65,74,63,49,63,30,70,2026-08-12 11:55:15
264506,Justin,Smith,Justin Smith,65,55,41,56,60,63,70,2026-08-12 11:55:15
257067,Zac,McGraw,Zac McGraw,65,52,41,53,51,64,75,2026-08-12 11:55:15
243574,Zachary,Brault-Guillard,Zachary Brault-Guillard,64,88,57,55,61,59,67,2026-08-12 11:55:15
255347,Patrick,Metcalfe,Patrick Metcalfe,64,58,56,59,62,57,70,2026-08-12 11:55:15
277916,Luka,Gavran,Luka Gavran,64,64,66,66,63,28,62,2026-08-12 11:55:15
242643,Liam,Fraser,Liam Fraser,64,58,38,59,50,61,74,2026-08-12 11:55:15
261687,Sebastian,Breza,Sebastian Breza,64,63,64,50,68,33,62,2026-08-12 11:55:15
227847,Manjrekar,James,Manjrekar James,64,61,40,49,48,62,77,2026-08-12 11:55:15
269923,Jacen,Russell-Rowe,Jacen Russell-Rowe,64,73,63,47,61,22,66,2026-08-12 11:55:15
76485,Zara,Chavoshi,Zara Chavoshi,64,55,40,47,59,64,61,2026-08-12 11:55:15
269758,Victor,Loturi,Victor Loturi,63,71,54,60,66,59,65,2026-08-12 11:55:15
267847,Kosi,Thompson,Kosi Thompson,63,81,50,54,60,57,64,2026-08-12 11:55:15
76858,Matteo,de Brienne,Matteo de Brienne,63,73,55,52,60,58,59,2026-08-12 11:55:15
255335,Jahkeele,Marshall-Rutty,Jahkeele Marshall-Rutty,63,81,51,55,69,52,42,2026-08-12 11:55:15
247125,Zorhan,Bassong,Zorhan Bassong,63,74,35,55,63,59,63,2026-08-12 11:55:15
235573,Marcus,Godinho,Marcus Godinho,63,73,31,55,67,57,64,2026-08-12 11:55:15
254294,Dominick,Zator,Dominick Zator,63,71,29,43,52,62,79,2026-08-12 11:55:15
248216,Thomas,Hasal,Thomas Hasal,63,63,60,58,66,27,61,2026-08-12 11:55:15
266335,Luca,Petrasso,Luca Petrasso,62,70,42,59,61,56,64,2026-08-12 11:55:15
268433,Kobe,Franklin,Kobe Franklin,62,69,33,54,61,60,49,2026-08-12 11:55:15
266717,Lukas,MacNaughton,Lukas MacNaughton,62,60,33,40,49,62,69,2026-08-12 11:55:15
266615,Deandre,Kerr,Deandre Kerr,61,78,59,52,60,47,71,2026-08-12 11:55:15
201864,Simon,Thomas,Simon Thomas,61,60,61,57,60,40,59,2026-08-12 11:55:15
264298,Conor,Bradley,Conor Bradley,78,80,61,70,75,75,74,2026-08-12 11:55:15
266400,Trai,Hume,Trai Hume,74,80,37,61,68,71,79,2026-08-12 11:55:15
213697,Paddy,McNair,Paddy McNair,73,63,62,67,68,73,76,2026-08-12 11:55:15
243908,Daniel,Ballard,Daniel Ballard,73,60,30,53,57,72,81,2026-08-12 11:55:15
276695,Shea,Charles,Shea Charles,72,62,61,73,69,69,74,2026-08-12 11:55:15
204412,George,Saville,George Saville,72,58,65,70,69,68,73,2026-08-12 11:55:15
243520,Ali,McCann,Ali McCann,70,65,59,65,69,70,74,2026-08-12 11:55:15
242541,Ciaron,Brown,Ciaron Brown,70,65,46,56,61,70,75,2026-08-12 11:55:15
268630,Isaac,Price,Isaac Price,69,66,66,68,69,60,69,2026-08-12 11:55:15
242289,Conor,Hazard,Conor Hazard,69,69,67,64,71,34,69,2026-08-12 11:55:15
186143,Oliver,Norwood,Oliver Norwood,69,34,63,71,64,66,63,2026-08-12 11:55:15
229091,Bailey,Peacock-Farrell,Bailey Peacock-Farrell,68,69,67,68,70,60,66,2026-08-12 11:55:15
243640,Ethan,Galbraith,Ethan Galbraith,68,72,63,66,69,63,66,2026-08-12 11:55:15
230136,Jordan,Thompson,Jordan Thompson,68,68,59,69,69,63,68,2026-08-12 11:55:15
270637,Brodie,Spencer,Brodie Spencer,68,85,46,56,64,65,77,2026-08-12 11:55:15
241075,Paul,Smyth,Paul Smyth,68,91,59,60,71,40,54,2026-08-12 11:55:15
204324,Matty,Kennedy,Matty Kennedy,67,85,59,63,70,50,61,2026-08-12 11:55:15
276070,Terry,Devlin,Terry Devlin,67,72,55,60,63,64,72,2026-08-12 11:55:15
278557,Jamie,Donley,Jamie Donley,67,66,62,66,67,37,61,2026-08-12 11:55:15
239540,Eoin,Toal,Eoin Toal,67,49,31,43,52,66,77,2026-08-12 11:55:15
220039,Dion,Charles,Dion Charles,66,81,65,58,64,42,72,2026-08-12 11:55:15
251001,Caolán,Boyd-Munce,Caolán Boyd-Munce,66,63,57,63,64,64,66,2026-08-12 11:55:15
278101,Callum,Marshall,Callum Marshall,66,69,66,55,64,42,76,2026-08-12 11:55:15
70229,Jamie,McDonnell,Jamie McDonnell,66,61,50,55,58,66,76,2026-08-12 11:55:15
205255,Jamie,Reid,Jamie Reid,66,76,66,55,66,24,73,2026-08-12 11:55:15
246846,Brad,Lyons,Brad Lyons,65,70,60,59,62,65,72,2026-08-12 11:55:15
247336,Alfie,McCalmont,Alfie McCalmont,65,64,58,64,66,59,69,2026-08-12 11:55:15
235027,Luke,Southwood,Luke Southwood,65,65,64,68,64,54,64,2026-08-12 11:55:15
264644,Paddy,Lane,Paddy Lane,65,72,64,61,67,50,54,2026-08-12 11:55:15
273839,Pierce,Charles,Pierce Charles,65,65,65,65,64,31,64,2026-08-12 11:55:15
186562,Josh,Magennis,Josh Magennis,65,48,64,55,60,42,82,2026-08-12 11:55:15
238990,Shayne,Lavery,Shayne Lavery,65,77,66,52,67,24,62,2026-08-12 11:55:15
215820,Liam,Donnelly,Liam Donnelly,64,59,65,60,64,64,69,2026-08-12 11:55:15
166764,Trevor,Carson,Trevor Carson,64,64,63,64,63,49,64,2026-08-12 11:55:15
206089,Cameron,McGeehan,Cameron McGeehan,63,67,61,59,64,57,75,2026-08-12 11:55:15
212990,Callum,Camps,Callum Camps,63,67,60,62,64,57,65,2026-08-12 11:55:15
201901,Carl,Winchester,Carl Winchester,63,61,60,61,62,58,70,2026-08-12 11:55:15
206555,Christy,Pym,Christy Pym,63,57,63,64,65,43,62,2026-08-12 11:55:15
264677,Chris,Conn-Clarke,Chris Conn-Clarke,63,72,63,59,64,40,56,2026-08-12 11:55:15
264269,Aaron,Donnelly,Aaron Donnelly,63,65,40,54,61,64,62,2026-08-12 11:55:15
265468,Dale,Taylor,Dale Taylor,63,72,63,49,64,32,59,2026-08-12 11:55:15
277551,Conor,McMenamin,Conor McMenamin,63,76,57,57,64,28,48,2026-08-12 11:55:15
194122,Will,Grigg,Will Grigg,63,57,64,49,62,32,63,2026-08-12 11:55:15
194785,Tom,Flanagan,Tom Flanagan,63,50,34,54,50,61,77,2026-08-12 11:55:15
220956,Ryan,Johnson,Ryan Johnson,63,69,24,43,52,62,72,2026-08-12 11:55:15
266709,JJ,McKiernan,JJ McKiernan,62,75,59,59,63,44,64,2026-08-12 11:55:15
201346,Liam,Boyce,Liam Boyce,62,47,64,54,58,41,68,2026-08-12 11:55:15
273692,Kofi,Balmer,Kofi Balmer,62,66,34,47,51,62,68,2026-08-12 11:55:15
75768,Ruairi,McConville,Ruairi McConville,62,60,32,44,50,61,69,2026-08-12 11:55:15
256439,Carl,Johnston,Carl Johnston,61,72,48,55,60,56,64,2026-08-12 11:55:15
244655,Gavin,Whyte,Gavin Whyte,61,82,57,59,62,43,44,2026-08-12 11:55:15
235650,Ben,Doherty,Ben Doherty,60,79,51,59,59,54,57,2026-08-12 11:55:15
243688,Bobby,Burns,Bobby Burns,60,68,52,56,58,55,50,2026-08-12 11:55:15
79284,Lee,Bonis,Lee Bonis,60,73,59,44,58,26,63,2026-08-12 11:55:15
238410,Liam,Coyle,Liam Coyle,59,61,51,56,60,57,67,2026-08-12 11:55:15
251262,Barry,Baggley,Barry Baggley,59,63,50,59,61,54,57,2026-08-12 11:55:15
210392,Ryan,McLaughlin,Ryan McLaughlin,59,64,49,56,58,57,57,2026-08-12 11:55:15
273558,Stephen,McMullan,Stephen McMullan,59,61,56,56,62,49,57,2026-08-12 11:55:15
192624,Shane,Ferguson,Shane Ferguson,59,60,50,62,52,56,57,2026-08-12 11:55:15
221167,Cameron,Dummigan,Cameron Dummigan,58,54,40,55,54,57,57,2026-08-12 11:55:15
263030,Evan,McLaughlin,Evan McLaughlin,57,69,48,57,58,54,54,2026-08-12 11:55:15
70446,Michael,Forbes,Michael Forbes,57,53,31,42,48,56,65,2026-08-12 11:55:15
272401,Sam,Glenfield,Sam Glenfield,56,66,52,51,59,58,51,2026-08-12 11:55:15
270593,Darren,Robinson,Darren Robinson,56,61,42,52,59,56,58,2026-08-12 11:55:15
228292,Ciaron,Harkin,Ciaron Harkin,56,48,50,58,57,54,56,2026-08-12 11:55:15
273979,Ciaran,McGuckin,Ciaran McGuckin,56,60,56,42,53,16,59,2026-08-12 11:55:15
74222,Euan,Williams,Euan Williams,54,66,49,50,56,43,52,2026-08-12 11:55:15
259201,Danny,Finlayson,Danny Finlayson,53,68,34,41,51,50,67,2026-08-12 11:55:15
77438,Max,Wilson,Max Wilson,53,67,47,52,55,35,51,2026-08-12 11:55:15
277533,Phoenix,Scholtz,Phoenix Scholtz,53,75,31,44,50,47,53,2026-08-12 11:55:15
75655,George,Goodman,George Goodman,53,58,21,31,34,53,59,2026-08-12 11:55:15
225126,Ellyes,Skhiri,Ellyes Skhiri,80,64,73,74,75,80,74,2026-08-12 11:55:15
252711,Ali,Abdi,Ali Abdi,76,86,62,70,73,69,75,2026-08-12 11:55:15
258171,Hannibal,Mejbri,Hannibal Mejbri,74,76,63,73,76,68,82,2026-08-12 11:55:15
263194,Ismaël,Gharbi,Ismaël Gharbi,73,78,67,69,79,41,56,2026-08-12 11:55:15
245410,Montassar,Talbi,Montassar Talbi,73,56,30,42,57,73,76,2026-08-12 11:55:15
242166,Amor,Layouni,Amor Layouni,72,92,71,64,70,41,77,2026-08-12 11:55:15
263672,Elias,Achouri,Elias Achouri,72,85,64,65,74,32,58,2026-08-12 11:55:15
274000,Elias,Saad,Elias Saad,72,74,67,67,77,31,59,2026-08-12 11:55:15
236316,Yan,Valery,Yan Valery,71,62,52,63,68,70,74,2026-08-12 11:55:15
220029,Saîf-Eddine,Khaoui,Saîf-Eddine Khaoui,70,50,68,71,71,49,59,2026-08-12 11:55:15
263432,Mortadha,Ben Ouanes,Mortadha Ben Ouanes,69,72,60,68,68,66,65,2026-08-12 11:55:15
269562,Sayfallah,Ltaief,Sayfallah Ltaief,69,84,61,61,72,32,63,2026-08-12 11:55:15
235565,Dylan,Bronn,Dylan Bronn,68,60,61,64,61,68,76,2026-08-12 11:55:15
246681,Idris,El Mizouni,Idris El Mizouni,68,64,58,64,65,62,73,2026-08-12 11:55:15
251790,Hamza,Rafia,Hamza Rafia,68,60,67,68,74,48,63,2026-08-12 11:55:15
255210,Anis,Slimane,Anis Slimane,67,65,61,62,68,58,75,2026-08-12 11:55:15
264705,Mohamed Belhadj,Mahmoud,Mohamed Belhadj Mahmoud,67,67,58,63,66,64,70,2026-08-12 11:55:15
72919,Alaa,Ghram,Alaa Ghram,67,72,42,57,63,67,69,2026-08-12 11:55:15
276544,Amin,Cherni,Amin Cherni,66,74,33,54,60,59,67,2026-08-12 11:55:15
242041,Mohamed,Dräger,Mohamed Dräger,65,67,62,61,65,61,61,2026-08-12 11:55:15
235516,Rami,Kaib,Rami Kaib,65,74,46,63,63,57,67,2026-08-12 11:55:15
74314,Chiheb,Labidi,Chiheb Labidi,64,64,51,61,65,59,71,2026-08-12 11:55:15
71474,Louey,Ben Farhat,Louey Ben Farhat,64,83,62,61,73,34,45,2026-08-12 11:55:15
279056,Moutaz,Neffati,Moutaz Neffati,63,68,53,58,61,59,57,2026-08-12 11:55:15
270104,Adel,Bettaieb,Adel Bettaieb,61,66,62,53,60,22,59,2026-08-12 11:55:15
70065,Motez,Nourani,Motez Nourani,60,69,54,56,64,33,52,2026-08-12 11:55:15
74444,Wael,Debbiche,Wael Debbiche,57,60,34,53,58,56,53,2026-08-12 11:55:15
77459,Anisse,Saidi,Anisse Saidi,48,53,52,34,44,19,41,2026-08-12 11:55:15
239028,Aboubakary,Koita,Aboubakary Koita,75,83,77,70,76,57,69,2026-08-12 11:55:15
276761,Mamadou,Diop,Mamadou Diop,69,70,66,65,72,31,70,2026-08-12 11:55:15
266848,Oumar,Ngom,Oumar Ngom,64,60,49,59,66,62,71,2026-08-12 11:55:15
243210,Aly,Abeid,Aly Abeid,64,72,42,52,61,60,71,2026-08-12 11:55:15
77114,Beyatt,Lekoueiry,Beyatt Lekoueiry,61,75,56,57,66,38,51,2026-08-12 11:55:15
78654,Bakari,Camara,Bakari Camara,60,68,44,55,60,58,64,2026-08-12 11:55:15
245882,Erin,Cuthbert,Erin Cuthbert,85,79,80,84,83,80,73,2026-08-12 11:55:15
236772,Dominik,Szoboszlai,Dominik Szoboszlai,83,79,82,84,82,67,76,2026-08-12 11:55:15
205569,James,Ward-Prowse,James Ward-Prowse,77,42,74,83,74,66,64,2026-08-12 11:55:15
267217,Sam,Coffey,Sam Coffey,82,73,72,82,78,77,79,2026-08-12 11:55:15
267221,Natalia,Kuikka,Natalia Kuikka,78,78,53,70,74,77,80,2026-08-12 11:55:15
266598,Eveliina,Summanen,Eveliina Summanen,76,47,67,76,74,74,81,2026-08-12 11:55:15
269131,Sanni,Franssi,Sanni Franssi,76,82,75,70,78,31,71,2026-08-12 11:55:15
232446,Kaan,Kairinen,Kaan Kairinen,75,64,63,76,74,68,73,2026-08-12 11:55:15
247447,Oliver,Antman,Oliver Antman,75,83,65,73,73,37,63,2026-08-12 11:55:15
213654,Glen,Kamara,Glen Kamara,74,75,58,68,77,69,75,2026-08-12 11:55:15
264978,Katriina,Talaslahti,Katriina Talaslahti,74,73,71,70,77,48,74,2026-08-12 11:55:15
220165,Joel,Pohjanpalo,Joel Pohjanpalo,74,68,76,63,70,36,76,2026-08-12 11:55:15
228312,Robin,Lod,Robin Lod,73,70,71,74,75,59,72,2026-08-12 11:55:15
72791,Oona,Siren,Oona Siren,72,61,64,70,70,69,69,2026-08-12 11:55:15
245582,Benjamin,Källman,Benjamin Källman,72,81,69,60,70,23,81,2026-08-12 11:55:15
72788,Eva,Nyström,Eva Nyström,72,61,42,60,67,71,69,2026-08-12 11:55:15
263343,Naatan,Skyttä,Naatan Skyttä,71,67,61,71,73,57,53,2026-08-12 11:55:15
190362,Teemu,Pukki,Teemu Pukki,71,68,72,62,71,36,70,2026-08-12 11:55:15
277963,Jutta,Rantala,Jutta Rantala,71,66,73,54,69,25,58,2026-08-12 11:55:15
205895,Alexander,Ring,Alexander Ring,70,67,66,67,69,67,73,2026-08-12 11:55:15
239944,Robert,Taylor,Robert Taylor,70,82,68,70,70,49,67,2026-08-12 11:55:15
241523,Marcus,Forss,Marcus Forss,70,74,70,54,67,39,69,2026-08-12 11:55:15
277966,Olga,Ahtinen,Olga Ahtinen,70,59,61,63,70,58,62,2026-08-12 11:55:15
272700,Elli,Pikkujämsä,Elli Pikkujämsä,70,31,43,57,60,72,64,2026-08-12 11:55:15
272599,Tuomas,Ollila,Tuomas Ollila,69,79,57,65,64,63,66,2026-08-12 11:55:15
199904,Jesse,Joronen,Jesse Joronen,69,68,71,69,67,47,69,2026-08-12 11:55:15
279933,Anni,Hartikainen,Anni Hartikainen,69,65,59,68,70,66,63,2026-08-12 11:55:15
274089,Niklas,Pyyhtiä,Niklas Pyyhtiä,69,60,67,67,66,59,69,2026-08-12 11:55:15
263364,Leo,Walta,Leo Walta,69,69,61,64,71,56,62,2026-08-12 11:55:15
234291,Leo,Väisänen,Leo Väisänen,69,72,30,56,59,69,73,2026-08-12 11:55:15
72764,Oona,Sevenius,Oona Sevenius,69,66,68,54,68,26,59,2026-08-12 11:55:15
242055,Adam,Ståhl,Adam Ståhl,68,79,61,63,66,62,76,2026-08-12 11:55:15
70958,Tommy,Jyry,Tommy Jyry,68,73,58,66,68,57,63,2026-08-12 11:55:15
213763,Rasmus,Schüller,Rasmus Schüller,68,37,55,61,64,69,74,2026-08-12 11:55:15
246757,Santeri,Väänänen,Santeri Väänänen,67,74,48,62,65,63,67,2026-08-12 11:55:15
272648,Topi,Keskinen,Topi Keskinen,67,83,63,61,68,39,57,2026-08-12 11:55:15
74017,Sofia,Määttä,Sofia Määttä,67,66,59,62,68,54,56,2026-08-12 11:55:15
72798,Lotta,Lindström,Lotta Lindström,67,63,65,50,67,26,57,2026-08-12 11:55:15
245685,Onni,Valakari,Onni Valakari,66,71,64,67,65,56,71,2026-08-12 11:55:15
230055,Niko,Hämäläinen,Niko Hämäläinen,66,77,48,58,65,61,62,2026-08-12 11:55:15
234294,Lucas,Lingman,Lucas Lingman,66,64,55,67,71,52,58,2026-08-12 11:55:15
271326,Daniel,Håkans,Daniel Håkans,66,91,57,56,68,30,62,2026-08-12 11:55:15
247286,Santeri,Hostikka,Santeri Hostikka,66,77,63,62,66,34,59,2026-08-12 11:55:15
72974,Luka,Hyryläinen,Luka Hyryläinen,66,55,43,60,64,62,74,2026-08-12 11:55:15
258489,Casper,Terho,Casper Terho,66,72,63,61,67,36,58,2026-08-12 11:55:15
256215,Matti,Peltola,Matti Peltola,66,65,35,55,58,70,66,2026-08-12 11:55:15
73599,Juho,Talvitie,Juho Talvitie,66,78,45,62,72,31,48,2026-08-12 11:55:15
263310,Anssi,Suhonen,Anssi Suhonen,66,56,57,61,73,38,51,2026-08-12 11:55:15
266125,Arttu,Hoskonen,Arttu Hoskonen,66,65,36,48,48,65,72,2026-08-12 11:55:15
76870,Juhani,Pikkarainen,Juhani Pikkarainen,66,62,23,46,53,64,72,2026-08-12 11:55:15
254994,Miro,Tenho,Miro Tenho,66,47,23,49,49,66,74,2026-08-12 11:55:15
234300,Lassi,Lappalainen,Lassi Lappalainen,65,86,59,57,65,53,56,2026-08-12 11:55:15
254513,Carljohan,Eriksson,Carljohan Eriksson,65,63,65,64,64,54,63,2026-08-12 11:55:15
76879,Matias,Siltanen,Matias Siltanen,65,69,54,55,62,60,62,2026-08-12 11:55:15
241960,Timo,Stavitski,Timo Stavitski,65,81,59,62,62,27,60,2026-08-12 11:55:15
277310,Otso,Liimatta,Otso Liimatta,65,69,57,67,68,45,39,2026-08-12 11:55:15
225766,Hugo,Keto,Hugo Keto,64,65,62,60,64,46,63,2026-08-12 11:55:15
221486,Daniel,O'Shaughnessy,Daniel O'Shaughnessy,64,46,39,56,50,64,62,2026-08-12 11:55:15
258953,Ilmari,Niskanen,Ilmari Niskanen,63,74,57,59,65,57,64,2026-08-12 11:55:15
266113,Niilo,Mäenpää,Niilo Mäenpää,63,72,54,62,62,56,68,2026-08-12 11:55:15
77520,Juho,Lähteenmäki,Juho Lähteenmäki,63,80,53,56,62,58,48,2026-08-12 11:55:15
272646,Jesse,Öst,Jesse Öst,63,62,63,65,63,29,61,2026-08-12 11:55:15
261375,Lucas,Bergström,Lucas Bergström,63,65,60,60,65,29,62,2026-08-12 11:55:15
76865,Matias,Tamminen,Matias Tamminen,63,68,60,59,61,21,61,2026-08-12 11:55:15
274923,Noah,Pallas,Noah Pallas,62,74,50,57,63,54,57,2026-08-12 11:55:15
258032,Kai,Meriluoto,Kai Meriluoto,62,73,61,52,64,19,56,2026-08-12 11:55:15
74628,Santeri,Haarala,Santeri Haarala,62,77,60,54,63,20,49,2026-08-12 11:55:15
70918,Tony,Miettinen,Tony Miettinen,62,56,34,44,49,63,65,2026-08-12 11:55:15
278167,Janne-Pekka,Laine,Janne-Pekka Laine,61,67,49,63,65,53,57,2026-08-12 11:55:15
278623,Jasper,Samooja,Jasper Samooja,61,62,65,61,59,26,60,2026-08-12 11:55:15
79927,Dario,Naamo,Dario Naamo,61,73,29,50,60,54,58,2026-08-12 11:55:15
242149,Kevin,Kouassivi-Benissan,Kevin Kouassivi-Benissan,60,78,50,56,61,53,58,2026-08-12 11:55:15
76413,Kaius,Simojoki,Kaius Simojoki,60,68,42,49,57,55,61,2026-08-12 11:55:15
275331,Liam,Möller,Liam Möller,60,73,54,56,61,34,48,2026-08-12 11:55:15
266676,Miska,Ylitolva,Miska Ylitolva,60,73,29,51,58,55,56,2026-08-12 11:55:15
78599,Ida,Heikkinen,Ida Heikkinen,60,69,41,53,52,58,48,2026-08-12 11:55:15
274855,Miika,Koskela,Miika Koskela,60,68,27,41,39,59,63,2026-08-12 11:55:15
75390,Emmi,Siren,Emmi Siren,60,60,26,36,39,62,57,2026-08-12 11:55:15
275184,David,Ezeh,David Ezeh,59,73,57,47,59,24,57,2026-08-12 11:55:15
71943,Michael,Boamah,Michael Boamah,58,69,22,38,52,57,61,2026-08-12 11:55:15
207410,Mateo,Kovačić,Mateo Kovačić,83,67,74,81,83,73,72,2026-08-12 11:55:15
181458,Ivan,Perišić,Ivan Perišić,81,75,80,81,79,69,75,2026-08-12 11:55:15
216352,Marcelo,Brozović,Marcelo Brozović,81,63,73,78,79,78,80,2026-08-12 11:55:15
216354,Andrej,Kramarić,Andrej Kramarić,81,67,82,78,84,33,73,2026-08-12 11:55:15
223273,Mario,Pašalić,Mario Pašalić,80,69,78,77,81,67,76,2026-08-12 11:55:15
241671,Dominik,Livaković,Dominik Livaković,80,80,76,71,83,56,80,2026-08-12 11:55:15
205855,Marko,Livaja,Marko Livaja,79,63,82,77,79,43,82,2026-08-12 11:55:15
244261,Lovro,Majer,Lovro Majer,78,70,73,80,83,60,70,2026-08-12 11:55:15
262842,Martin,Baturina,Martin Baturina,78,77,70,78,83,59,66,2026-08-12 11:55:15
250955,Josip,Stanišić,Josip Stanišić,78,73,44,65,69,79,74,2026-08-12 11:55:15
256325,Josip,Šutalo,Josip Šutalo,78,77,32,62,72,78,80,2026-08-12 11:55:15
246267,Dominik,Kotarski,Dominik Kotarski,77,79,72,76,80,46,73,2026-08-12 11:55:15
257889,Kristijan,Jakić,Kristijan Jakić,76,72,62,65,68,76,80,2026-08-12 11:55:15
215455,Bruno,Petković,Bruno Petković,76,68,73,78,77,41,75,2026-08-12 11:55:15
244797,Petar,Musa,Petar Musa,76,82,75,61,71,41,81,2026-08-12 11:55:15
244270,Nikola,Moro,Nikola Moro,75,66,72,74,73,70,72,2026-08-12 11:55:15
234711,Josip,Brekalo,Josip Brekalo,75,75,72,74,80,38,54,2026-08-12 11:55:15
74896,Franjo,Ivanović,Franjo Ivanović,75,72,78,66,74,29,72,2026-08-12 11:55:15
276278,Petar,Sučić,Petar Sučić,74,69,68,72,77,61,74,2026-08-12 11:55:15
266282,Kristijan,Kahlina,Kristijan Kahlina,74,75,72,71,77,32,76,2026-08-12 11:55:15
215930,Tin,Jedvaj,Tin Jedvaj,74,70,51,57,64,74,76,2026-08-12 11:55:15
199206,Domagoj,Vida,Domagoj Vida,74,63,41,59,57,76,76,2026-08-12 11:55:15
238370,Marin,Pongračić,Marin Pongračić,74,61,26,52,62,74,76,2026-08-12 11:55:15
244262,Dinko,Horkaš,Dinko Horkaš,73,73,72,70,73,48,72,2026-08-12 11:55:15
275401,Matija,Frigan,Matija Frigan,73,79,73,60,72,37,76,2026-08-12 11:55:15
271949,Nediljko,Labrović,Nediljko Labrović,73,73,68,63,76,40,73,2026-08-12 11:55:15
271384,Dion Drena,Beljo,Dion Drena Beljo,73,59,72,49,69,31,75,2026-08-12 11:55:15
244377,Toni,Borevković,Toni Borevković,73,45,30,47,49,74,80,2026-08-12 11:55:15
243525,Robert,Ljubičić,Robert Ljubičić,72,77,64,70,73,65,73,2026-08-12 11:55:15
220018,Ante,Rebić,Ante Rebić,72,76,71,70,71,46,72,2026-08-12 11:55:15
252931,Luka,Ivanušec,Luka Ivanušec,72,57,69,70,79,57,71,2026-08-12 11:55:15
242288,Ivica,Ivušić,Ivica Ivušić,72,72,71,72,72,41,70,2026-08-12 11:55:15
77163,Ivan,Smolčić,Ivan Smolčić,72,63,52,62,68,74,77,2026-08-12 11:55:15
258585,Ivor,Pandur,Ivor Pandur,72,72,70,64,77,39,69,2026-08-12 11:55:15
258390,Ivo,Grbić,Ivo Grbić,72,73,69,70,73,32,69,2026-08-12 11:55:15
244269,Filip,Benković,Filip Benković,72,60,44,54,55,71,81,2026-08-12 11:55:15
269402,Hrvoje,Smolčić,Hrvoje Smolčić,72,68,28,49,58,72,75,2026-08-12 11:55:15
195086,Dejan,Lovren,Dejan Lovren,72,49,40,57,56,73,73,2026-08-12 11:55:15
244456,Martin,Erlić,Martin Erlić,72,56,35,46,53,73,72,2026-08-12 11:55:15
254822,Fran,Tudor,Fran Tudor,71,87,60,66,71,66,75,2026-08-12 11:55:15
239148,Franko,Andrijašević,Franko Andrijašević,71,70,71,67,69,56,80,2026-08-12 11:55:15
241673,Borna,Barišić,Borna Barišić,71,66,63,73,68,68,69,2026-08-12 11:55:15
252000,Domagoj,Bradarić,Domagoj Bradarić,71,74,57,68,71,67,63,2026-08-12 11:55:15
245275,Toma,Bašić,Toma Bašić,71,40,64,73,70,72,70,2026-08-12 11:55:15
262740,Marco,Pašalić,Marco Pašalić,71,76,72,67,75,35,56,2026-08-12 11:55:15
244274,Adrian,Šemper,Adrian Šemper,71,72,68,66,72,31,70,2026-08-12 11:55:15
220785,Antonio,Čolak,Antonio Čolak,71,66,73,57,69,34,75,2026-08-12 11:55:15
259750,Igor,Matanović,Igor Matanović,71,68,69,55,67,34,74,2026-08-12 11:55:15
271300,Dominik,Prpić,Dominik Prpić,71,71,27,56,60,70,75,2026-08-12 11:55:15
216349,Alen,Halilović,Alen Halilović,71,55,62,72,77,44,43,2026-08-12 11:55:15
226518,Antonio,Milić,Antonio Milić,71,44,42,63,50,70,83,2026-08-12 11:55:15
231007,Josip,Mišić,Josip Mišić,70,69,62,73,62,64,73,2026-08-12 11:55:15
262581,Stanko,Jurić,Stanko Jurić,70,61,66,59,66,68,82,2026-08-12 11:55:15
277901,Luka,Stojković,Luka Stojković,70,72,69,70,72,43,70,2026-08-12 11:55:15
230988,Filip,Krovinović,Filip Krovinović,70,65,67,71,72,60,60,2026-08-12 11:55:15
254928,Bartol,Franjić,Bartol Franjić,70,68,51,66,65,67,75,2026-08-12 11:55:15
279188,Šimun,Hrgović,Šimun Hrgović,70,84,48,69,69,60,60,2026-08-12 11:55:15
