player_id,pac,sho,pas,dri,def,phy,overall,n_sources,last_updated,has_eo
1845,,,,,,,,1,2026-08-12 10:09:37,0
1846,,,,,,,,1,2026-08-12 10:09:37,0
1847,,,,,,,,1,2026-08-12 10:09:37,0
1848,,,,,,,,1,2026-08-12 10:09:37,0
1849,,,,,,,,1,2026-08-12 10:09:37,0
1853,74,57,71,72,80,72,78,7,2026-08-12 11:57:28,1
1854,94,66,78,85,74,76,84,6,2026-08-12 11:57:28,1
1858,64,92,83,82,48,82,89,7,2026-08-12 11:57:28,1
1862,,,,,,,,2,2026-08-12 10:10:08,0
1865,,,,,,,,3,2026-08-12 10:10:26,0
1869,,,,,,,,2,2026-08-12 10:10:08,0
1870,76,70,81,80,52,76,77,3,2026-08-12 10:40:36,1
1871,63,30,53,54,79,73,76,3,2026-08-12 10:40:36,1
1872,66,43,56,61,74,84,76,7,2026-08-12 11:57:28,1
1873,,,,,,,,1,2026-08-12 10:09:38,0
1874,,,,,,,,2,2026-08-12 10:09:49,0
1875,68,48,66,74,70,72,72,3,2026-08-12 10:40:36,1
1876,83,55,69,73,70,67,76,7,2026-08-12 11:57:28,1
1877,80,58,67,70,70,75,73,3,2026-08-12 10:40:36,1
1878,76,70,67,72,39,63,70,3,2026-08-12 10:40:36,1
1879,75,74,73,81,68,66,77,3,2026-08-12 10:40:36,1
1880,74,69,71,75,51,62,74,7,2026-08-12 11:57:28,1
1881,73,72,50,67,26,81,74,3,2026-08-12 10:40:36,1
1882,77,52,65,73,68,66,72,7,2026-08-12 11:57:28,1
1883,63,48,63,66,69,73,71,7,2026-08-12 11:57:28,1
1884,68,64,63,72,38,51,68,3,2026-08-12 10:40:36,1
1885,78,67,69,79,41,56,73,7,2026-08-12 11:57:28,1
1886,,,,,,,,2,2026-08-12 10:09:49,0
1887,74,71,71,73,70,77,75,3,2026-08-12 10:40:36,1
1888,37,77,68,68,42,76,75,6,2026-08-12 11:57:28,1
1889,71,66,58,71,22,59,68,5,2026-08-12 11:57:28,1
1890,,,,,,,,2,2026-08-12 10:10:17,0
1891,,,,,,,,2,2026-08-12 10:10:17,0
1892,65,42,63,60,69,80,71,6,2026-08-12 11:57:28,1
1893,,,,,,,,2,2026-08-12 10:10:17,0
1894,,,,,,,,2,2026-08-12 10:10:17,0
1895,,,,,,,,2,2026-08-12 10:10:17,0
1896,,,,,,,,2,2026-08-12 10:10:17,0
1897,66,67,76,73,73,74,77,4,2026-08-12 11:55:19,1
1898,,,,,,,,2,2026-08-12 10:10:17,0
1899,,,,,,,,2,2026-08-12 10:10:17,0
1900,,,,,,,,2,2026-08-12 10:10:17,0
1901,,,,,,,,2,2026-08-12 10:10:17,0
1902,70,65,48,68,21,53,66,6,2026-08-12 11:57:28,1
1903,66,43,60,62,56,57,61,6,2026-08-12 11:57:28,1
1904,63,60,58,66,27,61,63,6,2026-08-12 11:57:28,1
1905,,,,,,,,2,2026-08-12 10:10:17,0
1906,,,,,,,,2,2026-08-12 10:10:17,0
1907,,,,,,,,2,2026-08-12 10:10:17,0
1908,68,58,63,67,57,51,65,6,2026-08-12 11:57:28,1
1909,60,58,66,66,62,59,67,6,2026-08-12 11:57:28,1
1910,,,,,,,,1,2026-08-12 10:09:38,0
1911,,,,,,,,1,2026-08-12 10:09:38,0
1912,,,,,,,,1,2026-08-12 10:09:38,0
1913,,,,,,,,1,2026-08-12 10:09:38,0
1914,,,,,,,,1,2026-08-12 10:09:38,0
1915,,,,,,,,1,2026-08-12 10:09:38,0
1916,83,54,60,64,63,75,70,5,2026-08-12 11:57:28,1
1917,,,,,,,,1,2026-08-12 10:09:38,0
1918,82,75,61,71,41,81,76,5,2026-08-12 11:57:28,1
1919,,,,,,,,1,2026-08-12 10:09:38,0
1920,,,,,,,,1,2026-08-12 10:09:38,0
1921,,,,,,,,1,2026-08-12 10:09:38,0
1922,,,,,,,,1,2026-08-12 10:09:38,0
1923,52,32,48,49,63,77,65,5,2026-08-12 11:57:28,1
1924,,,,,,,,1,2026-08-12 10:09:38,0
1925,,,,,,,,1,2026-08-12 10:09:38,0
1926,,,,,,,,1,2026-08-12 10:09:38,0
1927,,,,,,,,1,2026-08-12 10:09:38,0
1928,,,,,,,,1,2026-08-12 10:09:38,0
1929,,,,,,,,1,2026-08-12 10:09:38,0
1930,,,,,,,,1,2026-08-12 10:09:39,0
1931,,,,,,,,1,2026-08-12 10:09:39,0
1932,,,,,,,,1,2026-08-12 10:09:39,0
1933,,,,,,,,1,2026-08-12 10:09:39,0
1934,,,,,,,,1,2026-08-12 10:09:39,0
1935,,,,,,,,1,2026-08-12 10:09:39,0
1936,,,,,,,,1,2026-08-12 10:09:39,0
1937,,,,,,,,1,2026-08-12 10:09:39,0
1938,,,,,,,,1,2026-08-12 10:09:39,0
1939,,,,,,,,1,2026-08-12 10:09:39,0
1940,,,,,,,,1,2026-08-12 10:09:39,0
1941,,,,,,,,1,2026-08-12 10:09:39,0
1942,,,,,,,,1,2026-08-12 10:09:39,0
1943,65,66,71,70,71,83,74,5,2026-08-12 11:57:28,1
1944,,,,,,,,1,2026-08-12 10:09:39,0
1945,,,,,,,,1,2026-08-12 10:09:39,0
1946,,,,,,,,1,2026-08-12 10:09:39,0
1947,,,,,,,,1,2026-08-12 10:09:39,0
1948,,,,,,,,1,2026-08-12 10:09:39,0
1949,,,,,,,,1,2026-08-12 10:09:39,0
1950,,,,,,,,2,2026-08-12 10:10:05,0
1951,,,,,,,,2,2026-08-12 10:10:05,0
1952,,,,,,,,2,2026-08-12 10:10:05,0
1953,,,,,,,,2,2026-08-12 10:10:05,0
1954,,,,,,,,2,2026-08-12 10:10:05,0
1955,49,52,65,68,71,78,73,6,2026-08-12 11:57:28,1
1956,71,64,67,65,56,71,66,6,2026-08-12 11:57:28,1
1957,,,,,,,,2,2026-08-12 10:10:05,0
1958,62,77,67,73,38,74,74,6,2026-08-12 11:57:28,1
1959,82,73,64,71,38,58,71,6,2026-08-12 11:57:28,1
1960,78,78,75,78,41,65,77,6,2026-08-12 11:57:28,1
1961,,,,,,,,2,2026-08-12 10:10:05,0
1962,,,,,,,,2,2026-08-12 10:10:05,0
1963,,,,,,,,2,2026-08-12 10:10:05,0
1964,,,,,,,,2,2026-08-12 10:10:05,0
1965,82,74,71,75,55,68,73,5,2026-08-12 11:57:28,1
1966,,,,,,,,2,2026-08-12 10:10:05,0
1967,63,65,64,64,44,65,64,5,2026-08-12 11:57:28,1
1968,,,,,,,,2,2026-08-12 10:10:05,0
1969,,,,,,,,2,2026-08-12 10:10:05,0
1972,69,58,67,66,68,73,68,5,2026-08-12 11:57:28,1
1976,63,44,56,62,61,51,63,3,2026-08-12 11:55:19,1
1981,,,,,,,,2,2026-08-12 10:09:51,0
1985,,,,,,,,2,2026-08-12 10:09:51,0
1988,82,64,58,65,29,59,65,6,2026-08-12 11:57:28,1
1989,66,39,49,50,71,72,70,6,2026-08-12 11:57:28,1
2024,84,70,63,72,50,69,70,5,2026-08-12 11:57:28,1
2037,,,,,,,,3,2026-08-12 10:10:12,0
2045,,,,,,,,2,2026-08-12 10:10:12,0
2051,69,27,46,50,74,80,75,6,2026-08-12 11:57:28,1
2059,74,69,71,76,61,62,74,6,2026-08-12 11:57:28,1
2061,,,,,,,,1,2026-08-12 10:09:42,0
2062,,,,,,,,2,2026-08-12 10:09:43,0
2070,,,,,,,,2,2026-08-12 10:09:43,0
2073,,,,,,,,1,2026-08-12 10:09:42,0
2074,,,,,,,,1,2026-08-12 10:09:42,0
2075,,,,,,,,1,2026-08-12 10:09:42,0
2076,,,,,,,,1,2026-08-12 10:09:42,0
2082,71,76,68,77,46,74,76,6,2026-08-12 11:57:28,1
2087,,,,,,,,1,2026-08-12 10:09:42,0
2095,,,,,,,,1,2026-08-12 10:09:42,0
2096,73,68,65,73,43,76,73,2,2026-08-12 10:40:36,1
2097,57,77,76,73,83,81,81,6,2026-08-12 11:57:28,1
2098,75,56,68,70,82,80,81,2,2026-08-12 10:40:36,1
2099,70,34,59,68,74,75,75,2,2026-08-12 10:40:36,1
2100,62,76,80,82,81,71,84,6,2026-08-12 11:57:28,1
2101,70,47,67,72,70,78,75,6,2026-08-12 11:57:28,1
2102,72,73,87,85,74,67,84,4,2026-08-12 11:57:28,1
2103,,,,,,,,1,2026-08-12 10:09:42,0
2104,72,83,71,81,38,77,85,6,2026-08-12 11:57:28,1
2105,94,60,59,72,32,60,70,2,2026-08-12 10:40:36,1
2106,64,76,78,79,64,68,78,6,2026-08-12 11:57:28,1
2107,78,79,75,80,36,71,79,6,2026-08-12 11:57:28,1
2108,65,75,85,84,75,66,83,4,2026-08-12 11:57:28,1
2109,63,70,61,68,26,57,68,6,2026-08-12 11:57:28,1
2110,68,42,57,60,66,58,65,2,2026-08-12 10:40:36,1
2111,75,66,66,79,40,62,71,6,2026-08-12 11:57:28,1
2112,77,76,68,78,52,73,76,6,2026-08-12 11:57:28,1
2113,,,,,,,,1,2026-08-12 10:09:42,0
2114,,,,,,,,1,2026-08-12 10:09:42,0
2115,68,58,64,70,38,63,66,2,2026-08-12 10:40:36,1
2116,,,,,,,,2,2026-08-12 10:10:20,0
2117,75,55,68,66,80,74,79,6,2026-08-12 11:57:28,1
2118,,,,,,,,2,2026-08-12 10:10:20,0
2119,,,,,,,,2,2026-08-12 10:10:20,0
2120,,,,,,,,2,2026-08-12 10:10:20,0
2121,,,,,,,,2,2026-08-12 10:10:20,0
2122,,,,,,,,2,2026-08-12 10:10:20,0
2123,78,55,69,75,70,70,76,6,2026-08-12 11:57:28,1
2124,73,62,70,71,70,72,72,6,2026-08-12 11:57:28,1
2125,92,72,70,76,35,71,75,7,2026-08-12 11:57:28,1
2126,59,75,57,68,34,81,75,3,2026-08-12 10:40:36,1
2127,,,,,,,,2,2026-08-12 10:10:20,0
2128,,,,,,,,1,2026-08-12 10:09:42,0
2129,,,,,,,,1,2026-08-12 10:09:42,0
2130,,,,,,,,2,2026-08-12 10:10:20,0
2131,,,,,,,,1,2026-08-12 10:09:42,0
2132,,,,,,,,1,2026-08-12 10:09:42,0
2133,81,69,66,73,32,63,71,6,2026-08-12 11:57:28,1
2134,,,,,,,,2,2026-08-12 10:10:20,0
2135,,,,,,,,2,2026-08-12 10:10:20,0
2141,83,68,65,74,48,57,71,7,2026-08-12 11:57:28,1
2147,,,,,,,,1,2026-08-12 10:09:43,0
2170,,,,,,,,1,2026-08-12 10:09:43,0
2198,,,,,,,,1,2026-08-12 10:09:44,0
2221,,,,,,,,1,2026-08-12 10:09:44,0
2222,83,81,78,83,39,80,83,7,2026-08-12 11:57:28,1
2223,60,37,59,66,74,79,75,7,2026-08-12 11:57:28,1
2224,,,,,,,,2,2026-08-12 10:09:58,0
2225,60,32,48,51,68,78,70,7,2026-08-12 11:57:28,1
2226,58,56,70,70,74,71,73,7,2026-08-12 11:57:28,1
2227,60,59,73,69,62,70,70,3,2026-08-12 10:40:36,1
2228,62,72,70,73,74,77,75,3,2026-08-12 10:40:36,1
2229,,,,,,,,2,2026-08-12 10:09:58,0
2230,65,74,59,72,28,74,73,3,2026-08-12 10:40:36,1
2231,91,59,62,71,28,51,70,7,2026-08-12 11:57:28,1
2232,75,71,60,73,38,74,73,3,2026-08-12 10:40:36,1
2233,76,48,59,70,75,74,74,7,2026-08-12 11:57:28,1
2234,68,64,64,70,26,69,68,3,2026-08-12 10:40:36,1
2235,61,66,46,62,30,61,67,3,2026-08-12 10:40:36,1
2236,75,37,60,67,72,73,74,3,2026-08-12 10:40:36,1
2237,68,66,69,73,38,61,71,3,2026-08-12 10:40:36,1
2238,,,,,,,,1,2026-08-12 10:09:45,0
2239,74,65,74,75,69,74,74,7,2026-08-12 11:57:28,1
2240,82,74,68,78,34,57,75,2,2026-08-12 10:40:36,1
2241,,,,,,,,2,2026-08-12 10:09:58,0
2244,64,38,52,63,80,78,78,4,2026-08-12 11:55:19,1
2271,,,,,,,,1,2026-08-12 10:09:46,0
2280,,,,,,,,2,2026-08-12 10:10:00,0
2301,,,,,,,,1,2026-08-12 10:09:46,0
2302,,,,,,,,1,2026-08-12 10:09:46,0
2303,63,36,54,53,71,71,70,5,2026-08-12 11:57:28,1
2304,,,,,,,,1,2026-08-12 10:09:46,0
2305,78,58,61,64,55,61,65,5,2026-08-12 11:57:28,1
2306,,,,,,,,1,2026-08-12 10:09:46,0
2307,,,,,,,,1,2026-08-12 10:09:46,0
2308,47,64,68,71,82,84,81,3,2026-08-12 11:55:19,1
2309,,,,,,,,1,2026-08-12 10:09:46,0
2310,92,59,58,74,48,59,68,6,2026-08-12 11:57:28,1
2311,,,,,,,,1,2026-08-12 10:09:46,0
2312,,,,,,,,1,2026-08-12 10:09:46,0
2313,,,,,,,,1,2026-08-12 10:09:46,0
2314,,,,,,,,1,2026-08-12 10:09:46,0
2315,73,25,38,48,64,69,64,5,2026-08-12 11:57:28,1
2316,,,,,,,,1,2026-08-12 10:09:46,0
2317,,,,,,,,1,2026-08-12 10:09:46,0
2318,,,,,,,,1,2026-08-12 10:09:46,0
2319,,,,,,,,1,2026-08-12 10:09:46,0
2320,,,,,,,,1,2026-08-12 10:09:46,0
2321,,,,,,,,1,2026-08-12 10:09:46,0
2322,64,24,46,47,72,76,71,5,2026-08-12 11:57:28,1
2323,,,,,,,,1,2026-08-12 10:09:46,0
2324,,,,,,,,1,2026-08-12 10:09:46,0
2325,70,49,63,65,67,72,69,6,2026-08-12 11:57:28,1
2326,,,,,,,,1,2026-08-12 10:09:46,0
2327,65,35,55,58,70,66,66,5,2026-08-12 11:57:28,1
2328,,,,,,,,1,2026-08-12 10:09:46,0
2329,,,,,,,,1,2026-08-12 10:09:46,0
2330,,,,,,,,1,2026-08-12 10:09:46,0
2331,,,,,,,,1,2026-08-12 10:09:46,0
2332,,,,,,,,1,2026-08-12 10:09:46,0
2333,,,,,,,,1,2026-08-12 10:09:46,0
2334,83,74,65,75,30,69,74,5,2026-08-12 11:57:28,1
2335,,,,,,,,1,2026-08-12 10:09:46,0
2336,,,,,,,,1,2026-08-12 10:09:46,0
2337,,,,,,,,1,2026-08-12 10:09:46,0
2338,,,,,,,,1,2026-08-12 10:09:46,0
2339,,,,,,,,1,2026-08-12 10:09:46,0
2340,,,,,,,,1,2026-08-12 10:09:46,0
2342,,,,,,,,1,2026-08-12 10:09:47,0
2351,73,40,59,59,58,63,64,5,2026-08-12 11:57:28,1
2352,,,,,,,,2,2026-08-12 10:09:52,0
2358,,,,,,,,1,2026-08-12 10:09:47,0
2360,,,,,,,,1,2026-08-12 10:09:47,0
2361,71,72,64,71,39,67,71,5,2026-08-12 11:57:28,1
2362,70,26,50,60,69,73,70,5,2026-08-12 11:57:28,1
2363,52,45,65,64,73,70,73,5,2026-08-12 11:57:28,1
2364,,,,,,,,1,2026-08-12 10:09:47,0
2365,,,,,,,,1,2026-08-12 10:09:47,0
2366,58,73,76,77,65,72,77,5,2026-08-12 11:57:28,1
2367,70,52,65,72,74,74,74,5,2026-08-12 11:57:28,1
2368,86,46,66,71,69,70,75,5,2026-08-12 11:57:28,1
2369,,,,,,,,1,2026-08-12 10:09:47,0
2370,73,75,67,78,30,58,74,5,2026-08-12 11:57:28,1
2371,71,77,79,80,45,65,76,5,2026-08-12 11:57:28,1
2372,64,74,75,71,50,79,75,5,2026-08-12 11:57:28,1
2373,,,,,,,,1,2026-08-12 10:09:47,0
2374,74,54,63,69,50,58,68,5,2026-08-12 11:57:28,1
2375,87,74,66,73,41,72,74,5,2026-08-12 11:57:28,1
2376,74,71,66,71,39,72,73,5,2026-08-12 11:57:28,1
2377,74,63,51,65,25,55,64,5,2026-08-12 11:57:28,1
2378,63,37,52,54,64,62,64,5,2026-08-12 11:57:28,1
2379,65,66,70,66,42,70,69,5,2026-08-12 11:57:28,1
2380,,,,,,,,1,2026-08-12 10:09:47,0
2392,,,,,,,,2,2026-08-12 10:10:28,0
2396,,,,,,,,2,2026-08-12 10:10:28,0
2401,72,71,69,76,46,73,73,5,2026-08-12 11:57:28,1
2402,,,,,,,,1,2026-08-12 10:09:48,0
2403,,,,,,,,1,2026-08-12 10:09:48,0
2404,,,,,,,,1,2026-08-12 10:09:48,0
2405,,,,,,,,1,2026-08-12 10:09:48,0
2406,,,,,,,,1,2026-08-12 10:09:48,0
2407,,,,,,,,1,2026-08-12 10:09:48,0
2408,70,58,70,72,72,76,73,5,2026-08-12 11:57:28,1
2409,84,70,56,74,40,64,72,5,2026-08-12 11:57:28,1
2410,,,,,,,,1,2026-08-12 10:09:48,0
2411,74,61,53,66,27,49,62,5,2026-08-12 11:57:28,1
2412,70,63,65,66,71,70,71,5,2026-08-12 11:57:28,1
2413,,,,,,,,1,2026-08-12 10:09:48,0
2414,,,,,,,,1,2026-08-12 10:09:48,0
2415,,,,,,,,1,2026-08-12 10:09:48,0
2416,,,,,,,,1,2026-08-12 10:09:48,0
2417,,,,,,,,1,2026-08-12 10:09:48,0
2418,72,70,63,71,50,83,72,5,2026-08-12 11:57:28,1
2419,75,70,72,72,63,77,72,5,2026-08-12 11:57:28,1
2420,,,,,,,,1,2026-08-12 10:09:48,0
2421,,,,,,,,1,2026-08-12 10:09:48,0
2422,,,,,,,,1,2026-08-12 10:09:48,0
2423,53,39,61,63,72,80,72,5,2026-08-12 11:57:28,1
2428,59,65,73,72,66,63,71,6,2026-08-12 11:57:28,1
2431,,,,,,,,1,2026-08-12 10:09:48,0
2441,,,,,,,,2,2026-08-12 10:10:19,0
2442,83,82,85,89,50,87,87,6,2026-08-12 11:57:28,1
2443,74,48,69,73,82,81,82,6,2026-08-12 11:57:28,1
2444,74,46,75,76,88,82,87,6,2026-08-12 11:57:28,1
2445,,,,,,,,1,2026-08-12 10:09:48,0
2446,,,,,,,,1,2026-08-12 10:09:48,0
2447,82,77,78,82,73,72,81,6,2026-08-12 11:57:28,1
2448,,,,,,,,1,2026-08-12 10:09:48,0
2449,80,78,84,82,79,77,85,6,2026-08-12 11:57:28,1
2450,,,,,,,,1,2026-08-12 10:09:48,0
2451,81,88,75,84,51,83,88,6,2026-08-12 11:57:28,1
2452,,,,,,,,1,2026-08-12 10:09:48,0
2453,77,78,82,83,72,75,83,5,2026-08-12 11:57:28,1
2454,,,,,,,,1,2026-08-12 10:09:48,0
2455,,,,,,,,1,2026-08-12 10:09:48,0
2456,,,,,,,,1,2026-08-12 10:09:48,0
2457,,,,,,,,1,2026-08-12 10:09:48,0
2458,57,50,65,65,87,81,84,6,2026-08-12 11:57:28,1
2459,71,62,74,76,81,71,81,6,2026-08-12 11:57:28,1
2460,,,,,,,,1,2026-08-12 10:09:48,0
2461,62,41,68,69,86,74,84,5,2026-08-12 11:57:28,1
2462,,,,,,,,1,2026-08-12 10:09:48,0
2463,,,,,,,,1,2026-08-12 10:09:48,0
2464,86,83,76,82,50,80,85,6,2026-08-12 11:57:28,1
2468,61,35,49,52,66,70,66,2,2026-08-12 10:40:36,1
2470,,,,,,,,1,2026-08-12 10:09:49,0
2500,,,,,,,,1,2026-08-12 10:09:49,0
2505,,,,,,,,1,2026-08-12 10:09:50,0
2506,,,,,,,,1,2026-08-12 10:09:50,0
2507,,,,,,,,1,2026-08-12 10:09:50,0
2508,,,,,,,,1,2026-08-12 10:09:50,0
2509,,,,,,,,1,2026-08-12 10:09:50,0
2510,,,,,,,,1,2026-08-12 10:09:50,0
2511,,,,,,,,1,2026-08-12 10:09:50,0
2512,,,,,,,,1,2026-08-12 10:09:50,0
2513,,,,,,,,1,2026-08-12 10:09:50,0
2514,76,59,67,73,67,76,72,5,2026-08-12 11:57:28,1
2515,,,,,,,,1,2026-08-12 10:09:50,0
2516,,,,,,,,1,2026-08-12 10:09:50,0
2517,,,,,,,,1,2026-08-12 10:09:50,0
2518,,,,,,,,1,2026-08-12 10:09:50,0
2519,,,,,,,,1,2026-08-12 10:09:50,0
2520,,,,,,,,1,2026-08-12 10:09:50,0
2521,,,,,,,,1,2026-08-12 10:09:50,0
2522,,,,,,,,1,2026-08-12 10:09:50,0
2523,,,,,,,,1,2026-08-12 10:09:50,0
2524,,,,,,,,1,2026-08-12 10:09:50,0
2526,,,,,,,,1,2026-08-12 10:09:50,0
2544,92,45,56,63,57,74,65,6,2026-08-12 11:57:28,1
2545,,,,,,,,2,2026-08-12 10:10:12,0
2546,,,,,,,,2,2026-08-12 10:10:12,0
2547,,,,,,,,2,2026-08-12 10:10:12,0
2548,,,,,,,,2,2026-08-12 10:10:12,0
2549,,,,,,,,2,2026-08-12 10:10:12,0
2550,,,,,,,,1,2026-08-12 10:09:50,0
2551,,,,,,,,2,2026-08-12 10:10:12,0
2552,,,,,,,,2,2026-08-12 10:10:12,0
2553,,,,,,,,1,2026-08-12 10:09:50,0
2554,,,,,,,,2,2026-08-12 10:10:12,0
2555,,,,,,,,2,2026-08-12 10:10:12,0
2556,,,,,,,,2,2026-08-12 10:10:12,0
2557,,,,,,,,2,2026-08-12 10:10:12,0
2558,,,,,,,,2,2026-08-12 10:10:12,0
2559,,,,,,,,2,2026-08-12 10:10:12,0
2560,,,,,,,,2,2026-08-12 10:10:12,0
2561,,,,,,,,2,2026-08-12 10:10:12,0
2562,,,,,,,,2,2026-08-12 10:10:12,0
2563,,,,,,,,1,2026-08-12 10:09:50,0
2564,,,,,,,,1,2026-08-12 10:09:50,0
2585,,,,,,,,1,2026-08-12 10:09:51,0
2586,77,25,45,58,67,70,67,5,2026-08-12 11:57:28,1
2587,,,,,,,,1,2026-08-12 10:09:51,0
2588,51,33,47,57,75,72,73,5,2026-08-12 11:57:28,1
2589,,,,,,,,1,2026-08-12 10:09:51,0
2590,,,,,,,,1,2026-08-12 10:09:51,0
2591,,,,,,,,1,2026-08-12 10:09:51,0
2592,90,59,61,75,44,50,71,5,2026-08-12 11:57:28,1
2593,70,73,55,73,28,56,71,5,2026-08-12 11:57:28,1
2594,,,,,,,,1,2026-08-12 10:09:51,0
2595,,,,,,,,1,2026-08-12 10:09:51,0
2596,,,,,,,,1,2026-08-12 10:09:51,0
2597,78,72,60,68,33,60,71,5,2026-08-12 11:57:28,1
2598,,,,,,,,1,2026-08-12 10:09:51,0
2599,,,,,,,,1,2026-08-12 10:09:51,0
2600,78,69,56,70,28,71,70,5,2026-08-12 11:57:28,1
2601,,,,,,,,1,2026-08-12 10:09:51,0
2602,,,,,,,,1,2026-08-12 10:09:51,0
2603,71,70,66,70,39,70,70,5,2026-08-12 11:57:28,1
2604,,,,,,,,1,2026-08-12 10:09:51,0
2621,73,58,57,68,26,53,65,5,2026-08-12 11:57:28,1
2645,82,77,80,83,54,81,82,6,2026-08-12 11:57:28,1
2646,77,46,65,69,82,79,81,6,2026-08-12 11:57:28,1
2647,74,44,70,72,79,81,79,6,2026-08-12 11:57:28,1
2648,75,67,76,75,86,79,84,6,2026-08-12 11:57:28,1
2649,49,73,78,74,78,80,82,5,2026-08-12 11:57:28,1
2650,,,,,,,,1,2026-08-12 10:09:52,0
2651,77,78,76,80,74,83,80,6,2026-08-12 11:57:28,1
2652,83,80,75,81,32,70,80,3,2026-08-12 11:55:19,1
2653,,,,,,,,1,2026-08-12 10:09:52,0
2654,82,83,72,78,36,63,81,6,2026-08-12 11:57:28,1
2655,83,83,77,83,37,63,82,6,2026-08-12 11:57:28,1
2656,77,82,76,80,45,71,79,6,2026-08-12 11:57:28,1
2657,,,,,,,,1,2026-08-12 10:09:52,0
2658,,,,,,,,1,2026-08-12 10:09:52,0
2659,,,,,,,,1,2026-08-12 10:09:52,0
2660,82,70,74,78,50,54,76,5,2026-08-12 11:57:28,1
2661,,,,,,,,1,2026-08-12 10:09:52,0
2662,70,55,77,79,68,66,77,6,2026-08-12 11:57:28,1
2663,,,,,,,,1,2026-08-12 10:09:52,0
2664,78,70,72,80,57,61,77,5,2026-08-12 11:57:28,1
2678,,,,,,,,1,2026-08-12 10:09:53,0
2701,,,,,,,,1,2026-08-12 10:09:53,0
2702,,,,,,,,1,2026-08-12 10:09:53,0
2705,,,,,,,,1,2026-08-12 10:09:53,0
2709,,,,,,,,1,2026-08-12 10:09:53,0
2711,,,,,,,,2,2026-08-12 10:10:29,0
2767,,,,,,,,1,2026-08-12 10:09:56,0
2775,,,,,,,,1,2026-08-12 10:09:56,0
2776,91,56,64,75,71,65,75,6,2026-08-12 11:57:28,1
2780,78,69,66,74,34,55,72,2,2026-08-12 10:40:36,1
2784,63,30,41,43,60,61,60,2,2026-08-12 10:40:36,1
2797,,,,,,,,2,2026-08-12 10:10:22,0
2799,73,77,78,78,67,74,78,7,2026-08-12 11:57:28,1
2801,,,,,,,,4,2026-08-12 10:10:29,0
2807,,,,,,,,2,2026-08-12 10:10:22,0
2808,85,72,65,76,66,76,73,6,2026-08-12 11:57:28,1
2809,,,,,,,,2,2026-08-12 10:10:22,0
2812,84,81,67,78,43,73,80,6,2026-08-12 11:57:28,1
2817,68,67,52,66,31,71,68,6,2026-08-12 11:57:28,1
2818,77,72,75,76,42,73,75,6,2026-08-12 11:57:28,1
2830,,,,,,,,1,2026-08-12 10:09:56,0
2832,,,,,,,,1,2026-08-12 10:09:56,0
2833,,,,,,,,1,2026-08-12 10:09:56,0
2839,,,,,,,,1,2026-08-12 10:09:56,0
2842,54,66,68,70,70,77,71,5,2026-08-12 11:57:28,1
2843,85,74,70,75,67,65,74,5,2026-08-12 11:57:28,1
2845,61,48,59,57,71,77,71,4,2026-08-12 10:40:36,1
2854,64,71,58,66,35,72,72,8,2026-08-12 11:57:28,1
2861,92,51,50,73,28,57,66,2,2026-08-12 10:40:36,1
2870,75,63,69,68,69,81,73,2,2026-08-12 10:40:36,1
2880,89,57,59,71,26,42,67,2,2026-08-12 10:40:36,1
2904,,,,,,,,2,2026-08-12 10:10:08,0
2905,,,,,,,,2,2026-08-12 10:10:08,0
2906,76,46,56,58,64,68,65,5,2026-08-12 11:57:28,1
2907,,,,,,,,2,2026-08-12 10:10:08,0
2908,,,,,,,,2,2026-08-12 10:10:08,0
2909,,,,,,,,2,2026-08-12 10:10:08,0
2910,,,,,,,,2,2026-08-12 10:10:08,0
2911,,,,,,,,2,2026-08-12 10:10:08,0
2912,,,,,,,,2,2026-08-12 10:10:08,0
2913,,,,,,,,2,2026-08-12 10:10:08,0
2914,,,,,,,,2,2026-08-12 10:10:08,0
2915,,,,,,,,2,2026-08-12 10:10:08,0
2916,,,,,,,,2,2026-08-12 10:10:08,0
2917,57,39,55,62,63,74,67,6,2026-08-12 11:57:28,1
2918,,,,,,,,1,2026-08-12 10:09:58,0
2919,,,,,,,,1,2026-08-12 10:09:58,0
2920,,,,,,,,2,2026-08-12 10:10:08,0
2921,,,,,,,,1,2026-08-12 10:09:58,0
2942,74,70,75,75,41,73,74,5,2026-08-12 11:55:19,1
2943,,,,,,,,2,2026-08-12 10:10:27,0
2944,65,52,59,61,73,78,72,7,2026-08-12 11:57:28,1
2945,60,34,58,62,73,73,73,6,2026-08-12 11:57:28,1
2946,60,59,74,76,68,70,75,5,2026-08-12 11:57:28,1
2947,64,59,65,71,74,85,72,7,2026-08-12 11:57:28,1
2948,73,66,73,73,71,73,75,7,2026-08-12 11:57:28,1
2949,79,67,66,67,46,74,69,7,2026-08-12 11:57:28,1
2950,81,69,64,74,42,64,71,7,2026-08-12 11:57:28,1
2951,92,74,62,79,27,72,73,7,2026-08-12 11:57:28,1
2952,,,,,,,,2,2026-08-12 10:10:27,0
2953,90,69,56,73,22,66,72,7,2026-08-12 11:57:28,1
2954,78,38,59,63,62,59,67,7,2026-08-12 11:57:28,1
2955,,,,,,,,2,2026-08-12 10:10:27,0
2956,,,,,,,,2,2026-08-12 10:10:27,0
2957,,,,,,,,2,2026-08-12 10:10:27,0
2958,56,73,49,66,30,75,73,7,2026-08-12 11:57:28,1
